"group","x","y","mdegree","betweennesssT","betweennesss","closeness"
"CSR",129.396525211632,5.87382898665965,7,0.00400824455870326,596.366666666665,0.000161472630389149
"CSR",32.3530987370759,51.4338975772262,6,0.00627815792247692,934.095726495728,0.000189429816253078
"CSR",153.258215123788,52.2313775494695,2,0,0,0.000137722076848919
"CSR",102.561369584873,110.931708896533,3,0,0,0.0116279069767442
"CSR",120.429059769958,176.339418394491,4,0.000705716302046582,105.000000000001,0.000113263110205006
"CSR",93.2293291669339,146.051959367469,2,0,0,0.000129315918789603
"CSR",157.970033120364,194.965682877228,4,2.01633229156165e-05,3,0.0833333333333333
"CSR",63.9842212200165,105.715433461592,3,0.000388384005684137,57.7857142857143,0.000209863588667366
"CSR",12.6951775047928,184.446032438427,3,0,0,0.000134282261313281
"CSR",107.107036327943,170.806930260733,5,0.165634776611186,24643.9702380953,0.000220361392684002
"CSR",95.2884130179882,40.2734708972275,2,0,0,0.000135336310732169
"CSR",52.3608846124262,102.412684680894,4,0.000220452330544074,32.8,0.0238095238095238
"CSR",97.1582578495145,61.9926596991718,4,2.35238767348859e-05,3.5,0.25
"CSR",141.921332338825,168.002096284181,3,0,0,0.000157232704402516
"CSR",175.967898732051,27.5424100458622,1,0,0,0.00552486187845304
"CSR",183.960571140051,66.2235779687762,2,0.000255402090264476,38,0.0119047619047619
"CSR",122.91805697605,154.08369298093,6,0.0264683123320423,3938.08785032292,0.000170881749829118
"CSR",139.138504350558,35.8243267051876,8,0.00015973832487594,23.7666666666667,0.0588235294117647
"CSR",82.8819815069437,139.396363543347,8,0.0022842752358892,339.865890971775,0.000193573364305072
"CSR",149.105357192457,95.1554178725928,5,3.0693058215994e-05,4.56666666666667,0.0454545454545455
"CSR",184.681254345924,137.905121361837,4,0.0011761938367443,175,0.00714285714285714
"CSR",60.363860335201,34.4825688749552,2,0,0,0.000105030984140321
"CSR",190.685301274061,144.580374797806,5,0.0981769028334446,14607.250488074,0.000207986688851913
"CSR",152.95119988732,9.90315922535956,6,0.00662757222390253,986.083333333338,0.000134084204880665
"CSR",15.1956914458424,121.464987751096,3,0.000483919749974796,72,0.0208333333333333
"CSR",78.0887809582055,37.7643114421517,6,0.00849211950129381,1263.5,0.000197589409207666
"CSR",149.019838077947,134.087193850428,3,0.0042746244581107,636,0.000143802128271498
"CSR",59.9792184308171,185.701406188309,3,6.72110763853883e-06,1,0.2
"CSR",130.796984350309,80.4686653893441,5,1.1761938367443e-05,1.75,0.0175438596491228
"CSR",104.986629076302,157.719355635345,3,5.60092303211569e-06,0.833333333333333,0.142857142857143
"CSR",72.1758150495589,57.512736832723,3,0,0,0.000155617802676626
"CSR",65.2278688270599,123.615720309317,4,0.00846859562455892,1260,0.000187336080929187
"CSR",45.2006297186017,3.59117314219475,10,0.000726775772647334,108.133333333334,0.000209117524048515
"CSR",196.56759025529,86.6967520676553,3,0.0784756527875794,11676,0.000144927536231884
"CSR",170.557063026354,90.6734125688672,6,0.000276092112348139,41.0783649357179,0.00689655172413793
"CSR",133.376348856837,63.8358658179641,3,2.01633229156165e-05,3,0.2
"CSR",121.95139490068,95.118147553876,4,0.00809086937527306,1203.8,0.000120656370656371
"CSR",46.956043690443,90.9819499123842,1,0,0,0.0053475935828877
"CSR",174.494859576225,180.280089238659,5,0.13817925194072,20559,0.000206996481059822
"CSR",73.1671885121614,119.857447734103,1,0,0,0.000116130530716525
"CSR",38.6750746518373,121.117223706096,2,0.000470477534697718,70,0.0166666666666667
"CSR",186.518701864406,193.341126386076,9,0.00729484813969136,1085.36398046398,0.000142429853297251
"CSR",114.459051191807,103.726410027593,2,0,0,0.00016095284081764
"CSR",31.2794686295092,110.485427547246,6,0,0,0.000166306336271412
"CSR",28.0815328005701,2.95130684971809,3,0.172011067423911,25592.6666666667,0.000221975582685905
"CSR",22.8792617097497,92.9912366438657,8,0.000652762827199292,97.1213172448466,0.00826446280991736
"CSR",96.6072877403349,93.3834033086896,2,0,0,0.000112208258527828
"CSR",130.760282371193,132.425833679736,7,4.0326645831233e-05,6,0.111111111111111
"CSR",109.219800541177,78.8720276206732,7,0.0576202528899372,8573.0293262293,0.000155376009944065
"CSR",171.044178586453,174.407609598711,3,0.113929495580872,16951,0.000181422351233672
"CSR",45.7951940596104,138.122495403513,7,0.0219074503478173,3259.5,0.000150602409638554
"CSR",4.78324331343174,189.756129030138,2,0,0,0.0181818181818182
"CSR",34.7269476857036,87.9617912694812,7,6.72110763853884e-05,10,0.000167982529816899
"CSR",115.145341912284,136.30198459141,5,0,0,0.0833333333333333
"CSR",114.675608370453,160.091836703941,5,0.000744777748190171,110.811757264475,0.000155957579538366
"CSR",197.333893412724,44.8186344932765,4,0.000197152490730472,29.3333333333333,0.0178571428571429
"CSR",196.688716486096,32.2334023658186,4,0.00583512162804429,868.17857142857,0.000211640211640212
"CSR",127.235569292679,134.216440096498,3,0.000188191013879087,28,0.0163934426229508
"CSR",3.60733149573207,197.288255393505,3,0.00639177336425043,951,0.000177022481855196
"CSR",162.189293745905,96.8777175527066,4,4.0326645831233e-05,6,0.0833333333333333
"CSR",79.1257591918111,155.845557292923,4,0,0,0.0172413793103448
"CSR",103.035684628412,49.2595293559134,1,0,0,1
"CSR",51.5524287242442,16.6291036643088,3,0.00639177336425043,951,0.000142633005277421
"CSR",90.8645921386778,6.49869381450117,6,2.3187821352959e-05,3.45,0.000136388434260775
"CSR",27.1005295682698,160.192786110565,7,0.000352465359018439,52.4415584415584,0.00662251655629139
"CSR",36.5758131723851,12.2102681547403,4,0.164973427620872,24545.5714285714,0.000217817468961011
"CSR",50.62066167593,155.546995718032,4,0.000443593104143563,66,0.0192307692307692
"CSR",12.6214214600623,46.9069735147059,4,0.114472310855011,17031.7627705628,0.000160205062479974
"CSR",17.2340233810246,99.9285763595253,3,0,0,0.000140924464487035
"CSR",189.496852969751,183.827026654035,4,4.07747196738022e-05,6.06666666666667,0.00680272108843537
"CSR",98.4591660089791,47.2489724401385,3,0.000100816614578082,15,0.0181818181818182
"CSR",48.5041605308652,192.20107817091,4,0.124636220049064,18544,0.000180864532465184
"CSR",36.233625235036,78.706155018881,3,0.0298775638225179,4445.33333333333,0.000139625802848366
"CSR",15.8008054364473,73.6599269323051,5,0.000633575182420832,94.2664835164835,0.000155738981467061
"CSR",125.858658272773,32.3831839952618,4,0.00176429075511643,262.499999999998,0.000113314447592068
"CSR",198.101149080321,8.3578631747514,4,7.72927378431966e-05,11.5,0.000162707452001302
"CSR",53.4861436579376,57.0233658887446,2,0.000907349531202742,135,0.00555555555555556
"CSR",53.5766188055277,91.2920441478491,2,0,0,0.0384615384615385
"CSR",192.715313797817,66.773941880092,2,0.0228450448633935,3399,0.00014585764294049
"CSR",158.257609978318,105.68410307169,2,0,0,0.000159159637116027
"CSR",127.163584390655,198.467696690932,3,0.0105857445306987,1575,0.000142673705236125
"CSR",150.978089030832,94.6771482471377,5,0,0,0.0833333333333333
"CSR",160.176220396534,2.6898249052465,6,0.116411421805111,17320.2733932734,0.000187687687687688
"CSR",197.671311022714,144.10735364072,4,0,0,0.0138888888888889
"CSR",143.804707285017,145.712525211275,8,0.11273985952885,16774,0.000175469380593087
"CSR",104.558760067448,2.06002877093852,6,0.00662757222390253,986.083333333338,0.000134084204880665
"CSR",9.27864401601255,29.1809705086052,7,0.0488003089575829,7260.75396825397,0.00020772746157042
"CSR",7.17853433452547,196.615723194554,3,0.00849548005511308,1264,0.000187406296851574
"CSR",117.513864953071,126.902393531054,3,0,0,0.000170154840905224
"CSR",33.1136394757777,193.23867415078,3,0.00125012602076822,186,0.00666666666666667
"CSR",123.951202677563,138.058010581881,3,5.06323442103259e-05,7.53333333333333,0.000155860349127182
"CSR",147.81579952687,133.891974948347,5,0.000685552979130961,102,0.00568181818181818
"CSR",125.626504840329,75.5687100812793,2,0,0,0.000189035916824197
"CSR",89.6940490230918,15.9301041159779,5,0.00209698558322412,312,0.000143947027493882
"CSR",140.839534811676,91.9784682802856,7,0.000443276997750587,65.952968110321,0.00819672131147541
"CSR",165.876721637323,156.62079541944,3,0.00322613166649864,480,0.000194061711624297
"CSR",12.9577015060931,122.699849959463,7,0.00683402224686628,1016.8,0.000124269914253759
"CSR",167.469448130578,1.80123196914792,3,0.000134422152770777,20,0.0131578947368421
"CSR",28.7746127694845,55.0889336969703,7,0.000173068521692375,25.75,0.0204081632653061
"CSR",196.999596664682,184.606626071036,5,0.0109002923681822,1621.79999999999,0.000215889464594128
"CSR",104.738231794909,26.2801219243556,2,0.00214403333669389,319,0.000114797382619676
"CSR",122.418637294322,165.262554772198,3,3.36055381926942e-06,0.5,0.2
"CSR",168.871880415827,171.801897929981,4,1.79229537027702e-05,2.66666666666667,0.166666666666667
"CSR",93.8451524358243,18.1932486593723,2,0.00639177336425043,951,0.000123777695259314
"CSR",76.272815419361,82.2643157560378,3,0,0,0.0116279069767442
"CSR",61.1352887004614,152.716259658337,3,0,0,0.0555555555555556
"CSR",41.9355271849781,7.27259214036167,8,0.000743242486361752,110.583333333333,0.0185185185185185
"CSR",108.658154448494,92.8824820555747,4,0.0127557661502616,1897.86666666667,0.000156494522691706
"CSR",158.458370761946,121.612712275237,6,0.00613515805773087,912.819491619488,0.000148588410104012
"CSR",132.704337965697,113.791003078222,2,0,0,0.0099009900990099
"CSR",176.594042684883,63.4484595153481,5,0.000111059569585393,16.5239980607628,0.00578034682080925
"CSR",187.69807596691,82.6922393869609,4,0,0,0.111111111111111
"CSR",190.078710392118,52.8499935753644,4,5.71294149275801e-05,8.5,0.0119047619047619
"CSR",143.483160994947,121.533515816554,3,0,0,0.000136184120931499
"CSR",92.8101499099284,149.864306859672,4,0.0502470007057163,7476,0.000152462265589267
"CSR",17.9987690877169,171.085845632479,1,0,0,0.027027027027027
"CSR",73.9410785026848,160.652676410973,5,0.0468147550716358,6965.33333333334,0.000139801481895708
"CSR",23.1671137735248,43.5322900302708,7,0.000496384349595359,73.8545454545454,0.00775193798449612
"CSR",31.1432629823685,96.8489051796496,7,0.000173068521692375,25.75,0.0204081632653061
"CSR",11.8382662534714,0.234199175611138,7,0.0111530292125451,1659.40345138852,0.000163185378590078
"CSR",111.810432793573,134.248925093561,4,0.00299358134220521,445.400000000002,0.000108778418361797
"CSR",171.21245036833,189.902678644285,3,0.00256970348713467,382.333333333332,0.000112422709387296
"CSR",4.06407504342496,109.701919090003,6,0.0628883927272641,9356.84951192599,0.000208333333333333
"CSR",15.9031187649816,4.28411760367453,2,0.00213059112141681,317,0.000146735143066764
"CSR",42.0067425817251,57.0415455382317,6,0.0377653584630095,5618.91885891887,0.000193760899050572
"CSR",80.4510618560016,67.320263478905,4,0.119519687755279,17782.7367426691,0.000201045436268597
"CSR",22.7685028687119,103.255684813485,10,0.0226017407668784,3362.8,0.000216262975778547
"CSR",135.830948268995,149.946916708723,3,0.115172900494001,17136,0.000165098233448902
"CSR",177.134596183896,127.677448187023,1,0,0,0.000101750101750102
"CSR",50.6074883975089,97.9321317747235,2,0,0,0.000161498708010336
"CSR",187.510222988203,175.957873929292,4,0.000197152490730472,29.3333333333333,0.0178571428571429
"CSR",40.2122453320771,9.12822037935257,4,0.00285311019255973,424.499999999999,0.000109445113275692
"CSR",155.777027597651,100.829488271847,4,0.00214403333669389,319,0.000169606512890095
"CSR",29.1953765321523,136.217160150409,2,0,0,0.00016095284081764
"CSR",34.7354128956795,135.032730782405,3,0.000208354336794704,31,0.00719424460431655
"CSR",171.687182364985,110.566162504256,4,0.000430150888866485,64,0.00564971751412429
"CSR",76.4899351634085,33.5890867747366,7,0.0991696001099228,14754.9489523549,0.000204960032793605
"CSR",165.702876122668,54.8867289442569,6,0.0377653584630095,5618.91885891887,0.000193760899050572
"CSR",119.644205691293,118.225281033665,3,0,0,0.000125928724342022
"CSR",62.633924279362,44.9494297616184,6,0.000524470432727313,78.0333333333333,0.00016134236850597
"CSR",115.323786344379,93.6789871193469,6,0.00849884060893235,1264.5,0.000153846153846154
"CSR",41.049485700205,77.4809086229652,7,0.0182500298520058,2715.33069153069,0.000198019801980198
"CSR",24.2859785445035,150.589345535263,4,0.000183934312374679,27.3666666666667,0.024390243902439
"CSR",71.492088958621,3.75957093201578,7,0.000496384349595359,73.8545454545454,0.00775193798449612
"CSR",81.6106809768826,155.867559509352,2,0,0,0.111111111111111
"CSR",117.672665510327,195.199958188459,6,0.00406621103465544,604.99120879121,0.000149365197908887
"CSR",179.750943137333,72.1549846697599,4,0.102133951675236,15196,0.000163988192850115
"CSR",86.794099630788,102.891423273832,1,0,0,0.000131752305665349
"CSR",29.300582036376,20.437400881201,5,0.000998142655102058,148.50865493936,0.000170735871606625
"CSR",92.43617313914,94.3488414864987,3,0.000241959874987398,36,0.00684931506849315
"CSR",156.767326360568,23.9409688860178,5,0.17189400813254,25575.25,0.0002211900022119
"CSR",158.994401060045,149.476547166705,4,0.000193791936911203,28.8333333333333,0.024390243902439
"CSR",70.5588445998728,40.4667392838746,6,0.118803978895722,17676.2499999999,0.000175469380593087
"CSR",53.3623942174017,53.7101783324033,2,0,0,0.000129416332341141
"CSR",117.215295927599,118.561302963644,1,0,0,1
"CSR",139.700575498864,181.775744399056,4,0.0106547479024543,1585.26666666666,0.000120598166907863
"CSR",145.022353343666,45.4522312153131,3,0.00214739389051316,319.5,0.000140252454417952
"CSR",155.843658512458,54.1337824426591,3,5.60092303211569e-06,0.833333333333333,0.000197044334975369
"CSR",110.823131492361,108.133416855708,7,0.00032973930031271,49.0602617970265,0.00813008130081301
"CSR",184.951651422307,32.5287701562047,4,4.48073842569255e-06,0.666666666666667,0.166666666666667
"CSR",187.789113307372,176.292952522635,8,0.00649154141441672,965.843989343991,0.000142328494164532
"CSR",183.037475775927,93.9646728336811,2,0,0,0.000161498708010336
"CSR",14.6488568279892,63.4501112625003,6,0.00211437056086321,314.586623898033,0.000170765027322404
"CSR",36.9435694999993,92.0234142802656,7,4.0326645831233e-05,6,0.111111111111111
"CSR",121.974448906258,149.414994986728,5,0.0768827502772457,11439,0.000158252888115208
"CSR",94.4667164236307,159.88466963172,7,6.72110763853884e-05,10,0.000167982529816899
"CSR",151.982634374872,84.3981101177633,5,0.0126625667910072,1884,0.000117426021606388
"CSR",190.363906277344,161.48299947381,3,0,0,0.000130924325739722
"CSR",98.7354945391417,71.6253642458469,5,0.00639177336425043,951,0.000136593361562628
"CSR",192.177101690322,29.8728516791016,8,0.0035855642244292,533.478173131698,0.000163265306122449
"CSR",50.4748558625579,63.8773875311017,6,0.0256116270285661,3810.62592744521,0.0001886080724255
"CSR",50.8489933330566,113.837105641142,5,3.36055381926942e-05,5,0.0769230769230769
"CSR",194.46290936321,104.086208390072,3,0.0042746244581107,636,0.000119631534872592
"CSR",45.8893411792815,126.922026323155,2,0.00585318860548216,870.866666666664,0.000152695067949305
"CSR",166.139700822532,62.6025969162583,7,0.0488003089575829,7260.75396825397,0.00020772746157042
"CSR",109.657816961408,39.6273511461914,3,0,0,0.0117647058823529
"CSR",171.015291986987,171.029686881229,3,0,0,0.1
"CSR",7.82665046863258,151.23002990149,4,2.01633229156165e-05,3,0.0833333333333333
"CSR",25.0480735208839,97.924686409533,5,0.0109395846617341,1627.6461038961,0.000162839928350432
"CSR",62.3023855034262,2.87776491604745,3,0,0,0.000109361329833771
"CSR",64.1386272385716,148.427839297801,3,0.00214403333669389,319,0.000142836737608913
"CSR",154.367929464206,78.1390109565109,10,0.0267352219645796,3977.79999999998,0.000219010074463425
"CSR",4.65989070944488,189.069133065641,6,0.00526957242553573,784.033333333333,0.000124269914253759
"CSR",129.687367519364,152.799981320277,6,0.000190319364631291,28.3166666666667,0.00719424460431655
"CSR",126.308344723657,138.906512549147,3,0.000470477534697718,70,0.00480769230769231
"CSR",148.468994861469,194.504590751603,7,0.0024474689279609,364.146664446662,0.000136518771331058
"CSR",8.06711250916123,11.904929485172,4,0.00362267701717243,539,0.000129048909536714
"CSR",5.47073665075004,20.0462294742465,5,1.97152490730472e-05,2.93333333333333,0.142857142857143
"CSR",157.935314252973,85.4232370387763,1,0,0,0.00819672131147541
"CSR",142.466419702396,70.5847233999521,4,4.0326645831233e-05,6,0.0833333333333333
"CSR",23.835292737931,169.15666363202,4,0.000217315813646089,32.3333333333333,0.00694444444444444
"CSR",156.782417325303,160.983743984252,3,0.0141551007606054,2106.06666666667,0.000116441546343735
"CSR",65.7730233855546,75.0255338381976,7,0.00178904162138953,266.182557638441,0.000193535900909619
"CSR",29.9265301786363,77.1397161763161,4,0.0403609234801895,6005.1,0.000172176308539945
"CSR",128.675741888583,76.6760667786002,2,0,0,0.00411522633744856
"CSR",19.5900836028159,8.9852025732398,7,6.72110763853884e-05,10,0.000167982529816899
"CSR",92.1656158287078,134.440218796954,4,0.0208354336794704,3100,0.000139762403913347
"CSR",11.5127922035754,186.720762075856,7,0.000821431371890087,122.216666666667,0.00917431192660551
"CSR",153.19458595477,103.657193901017,3,0.000211714890613973,31.5,0.0204081632653061
"CSR",160.307970643044,191.797410231084,4,0,0,0.0138888888888889
"CSR",39.9369459599257,101.498277764767,3,0,0,0.0116279069767442
"CSR",122.042654966936,88.0372419953346,5,0.00560798019513616,834.383333333333,0.000206270627062706
"CSR",66.691910289228,82.7272104099393,6,0.000133525498214775,19.8665912518854,0.00584795321637427
"CSR",124.79088222608,20.0642234645784,6,0.000199392859943319,29.6666666666667,0.00699300699300699
"CSR",19.2537405993789,172.85352316685,4,0.000487760382911104,72.5714285714286,0.00854700854700855
"CSR",196.6209535487,193.930116249248,5,3.92064612248098e-06,0.583333333333333,0.0153846153846154
"CSR",16.1462389864028,93.552907416597,7,0.0100781713662187,1499.48072672285,0.000170852554245686
"CSR",63.8053332455456,88.0760760046542,4,0.00404008398765935,601.103896103896,0.000146177459435755
"CSR",97.0248496625572,125.587497791275,4,1.68027690963471e-05,2.5,0.000169606512890095
"CSR",166.964737139642,136.795725487173,5,3.36055381926941e-05,5,0.000119645848289064
"CSR",68.221104843542,137.871671468019,7,0.120170739048532,17879.6034093358,0.00019723865877712
"CSR",28.6107573658228,166.08321131207,7,0.000227656426870057,33.8718614718615,0.00666666666666667
"CSR",145.294057112187,125.353777967393,7,0.000173068521692375,25.75,0.0204081632653061
"CSR",119.197292486206,28.150203358382,7,7.81888855283351e-05,11.6333333333333,0.0555555555555556
"CSR",29.0805080439895,123.477922705933,3,0.00214403333669389,319,0.000109373291042327
"CSR",58.3037256728858,29.1666270699352,5,0.040326645831233,6000,0.000134643866971859
"CSR",34.1370651032776,45.2997614163905,7,6.72110763853884e-05,10,0.000167982529816899
"CSR",197.704466991127,197.713071806356,2,0.0307961151997849,4582,0.000216966804078976
"CSR",45.5705392174423,69.3755404092371,5,0.00209698558322412,312,0.000143947027493882
"CSR",126.09569048509,139.399350294843,3,0.00309507006754713,460.5,0.000150398556173861
"CSR",147.630686732009,142.043246049434,6,0.00010361707609414,15.4166666666667,0.0161290322580645
"CSR",135.771924350411,22.016730112955,9,0.0220181039132799,3275.96359073735,0.000198255352894528
"CSR",57.0184636861086,194.642302114516,5,0.00307174424127628,457.029466938292,0.000203500203500203
"CSR",31.4561969600618,189.684934634715,6,0.0423822455357894,6305.84240204243,0.0001941370607649
"CSR",93.7203328125179,147.987204696983,2,0,0,0.000196966712625566
"CSR",195.4243961256,81.4897836185992,4,0.000322613166649864,48,0.0138888888888889
"CSR",87.0501916855574,31.4257986377925,5,0.00838054911449407,1246.9,0.000163934426229508
"CSR",171.536434814334,185.844436008483,3,0.001960014961868,291.62082610153,0.000178986933953821
"CSR",129.171424917877,12.1558089740574,7,0.0586834912351599,8731.22324342326,0.000200521355524363
"CSR",184.613627986982,166.358323348686,3,3.69660920119636e-05,5.5,0.0166666666666667
"CSR",69.3074160255492,168.427033536136,6,6.65389656215344e-05,9.9,0.0555555555555556
"CSR",157.577193807811,77.6110323145986,4,0.00614309238162449,914,0.000117343346632246
"CSR",21.1320476606488,74.6371982153505,7,0.000328438126603264,48.8666666666666,0.00806451612903226
"CSR",91.8578419368714,104.663213016465,3,0.00100144503814229,149,0.00013051422605064
"CSR",78.489080676809,82.460029842332,3,1.00816614578082e-05,1.5,0.0147058823529412
"CSR",56.7134096752852,42.9952343925834,3,0,0,0.125
"CSR",194.758948078379,180.788695299998,7,0.000821431371890087,122.216666666667,0.00917431192660551
"CSR",39.7678994573653,5.45953772962093,9,0.0275238194400468,4095.13147538737,0.000194439043359907
"CSR",193.672261061147,135.806476837024,4,0.000394304981460945,58.6666666666667,0.008
"CSR",131.073884945363,37.9932668060064,10,0.0238297991509001,3545.51666666668,0.000216262975778547
"CSR",153.713062079623,183.805585140362,5,0.0411264576402191,6119,0.000130855796911803
"CSR",52.7190876659006,104.732690984383,4,0,0,0.000119617224880383
"CSR",133.199066156521,139.015560783446,4,0.00860649034960962,1280.51666666667,0.000201126307320998
"CSR",116.072020865977,72.3237725440413,6,0.0175323394214057,2608.54912081384,0.000201531640467553
"CSR",117.539045866579,166.108691506088,5,0.00152793180316116,227.333333333333,0.00925925925925926
"CSR",110.453016683459,153.585586789995,5,0.00560268332221149,833.595238095237,0.000210128178188695
"CSR",65.477038687095,163.142531225458,5,0.0042746244581107,636,0.000169635284139101
"CSR",134.604549407959,75.1297062262893,8,0.000615203853166646,91.5331052933994,0.00699300699300699
"CSR",197.836663853377,1.4885266777128,2,0,0,0.0034965034965035
"CSR",81.0076384805143,25.1974023878574,4,0,0,0.111111111111111
"CSR",114.076144201681,117.601235164329,6,0.00849548005511308,1264,0.000190621425848265
"CSR",115.877778455615,39.0499935951084,7,0.00201431595927008,299.699999999999,0.000161472630389149
"CSR",44.0204573329538,23.1841552536935,6,0.00869863286336723,1294.22609057609,0.000148654675189535
"CSR",41.2658511195332,1.71764087863266,4,0.000658668548576805,98,0.0166666666666667
"CSR",41.7835968080908,40.4800731688738,7,0.0200562225732951,2984.06507556771,0.000197511356903022
"CSR",35.5230278801173,161.528786318377,4,0.000401026089099484,59.6666666666667,0.000117467402795724
"CSR",30.9629237279296,46.7068862169981,7,0.0154439851687559,2297.83333333334,0.000169779286926995
"CSR",74.8501291498542,138.526469608769,5,0.00307174424127628,457.029466938292,0.000203500203500203
"CSR",147.851136093959,71.5058628469706,4,0.0268239405854085,3991,0.000178762960314623
"CSR",32.4919202364981,119.234745251015,4,0.00330656092123984,491.966666666669,0.000116360251338143
"CSR",108.392458083108,192.487247055396,5,0.00463196334755968,689.166666666667,0.000134589502018843
"CSR",117.216432234272,109.62216691114,7,0.0115871895688409,1724,0.000179115171054988
"CSR",76.9280687440187,193.840742344037,6,0.0051661598027159,768.647086247085,0.000191864927091328
"CSR",187.459612777457,130.825352855027,7,0.000227656426870057,33.8718614718615,0.00666666666666667
"CSR",176.774330856279,61.3712260965258,3,0.00141143260409315,210,0.00793650793650794
"CSR",87.3437435366213,52.4394074920565,5,7.16918148110809e-06,1.06666666666667,0.000119645848289064
"CSR",132.923914398998,196.044805180281,5,0.000998142655102058,148.50865493936,0.000170735871606625
"CSR",132.977578509599,18.2609302457422,10,0.000726775772647334,108.133333333334,0.000209117524048515
"CSR",161.072924686596,150.952774938196,3,0,0,0.000155448468832582
"CSR",40.8929307479411,104.415936255828,4,0.000203873598369011,30.3333333333333,0.00819672131147541
"CSR",13.7676180806011,42.1351526398212,5,0.0348306009826665,5182.27096720603,0.000188430374976446
"CSR",157.107992097735,61.8516870774329,6,0.000196719828106108,29.2689596247673,0.000188146754468485
"CSR",132.732124160975,173.792712297291,4,4.48073842569255e-06,0.666666666666667,0.166666666666667
"CSR",95.2335001900792,135.385152045637,3,0.00214403333669389,319,0.000130872922392357
"CSR",78.315156372264,194.158666906878,7,0.000411562610559266,61.2343430120604,0.000156079288278445
"CSR",1.69974835589528,150.6953434553,4,9.40955069395436e-06,1.4,0.125
"CSR",98.5212068073452,160.336429765448,7,0.00252565356104019,375.779365079365,0.00943396226415094
"CSR",134.56622492522,23.8743741996586,4,0,0,0.111111111111111
"CSR",56.1577171552926,33.1715393811464,5,0.000164667137144201,24.5,0.0178571428571429
"CSR",148.54697259143,11.8999399710447,4,0.00171164207861456,254.666666666667,0.000129584035246858
"CSR",119.084034860134,91.9264226686209,4,0,0,0.000196155355041193
"CSR",137.751779612154,179.616092937067,6,0.019167254763585,2851.8,0.000129148908691722
"CSR",76.089474093169,79.1745958384126,7,0.000595909114913047,88.6623376623377,0.00769230769230769
"CSR",98.1127820443362,23.1860249768943,7,0.00111309147694775,165.611315397671,0.000156225589751601
"CSR",74.3944083340466,37.62171799317,3,3.36055381926942e-05,5,0.111111111111111
"CSR",142.949176579714,24.7910661157221,4,0.000128485174356734,19.1166666666667,0.0238095238095238
"CSR",106.430140091106,40.5866813380271,1,0,0,0.0144927536231884
"CSR",93.0095291696489,100.133028673008,3,0.000100816614578082,15,0.00390625
"CSR",171.581912180409,181.125301402062,1,0,0,0.000115180833909237
"CSR",166.715484159067,17.2220851760358,6,0.0203657316940207,3030.11539009488,0.0001886080724255
"CSR",0.36195395514369,103.576443530619,1,0,0,0.000168833361472227
"CSR",22.3924767691642,129.022109135985,3,0.127963168330141,19039,0.000186428038777032
"CSR",62.2332308907062,27.7509341016412,4,6.72110763853883e-05,10,0.000125944584382872
"CSR",153.529235254973,44.9786602053791,4,8.96147685138511e-06,1.33333333333333,0.0416666666666667
"CSR",25.5923348478973,86.7084119934589,4,0,0,0.0147058823529412
"CSR",135.426299599931,181.595506425947,4,3.36055381926942e-06,0.5,0.00492610837438424
"CSR",26.5999346040189,39.3505533691496,3,0.0105857445306987,1575,0.000149276011344977
"CSR",152.129562618211,11.96224601008,5,0.0042995885721967,639.714285714286,0.000155714730613516
"CSR",184.067545412108,142.392290616408,4,0.000394304981460945,58.6666666666667,0.008
"CSR",81.4356508199126,153.305978514254,5,0.00649819090186063,966.833333333333,0.000117453605825699
"CSR",151.023865956813,138.571685738862,6,0.00291640062282266,433.916666666669,0.000213583938487826
"CSR",127.347458060831,68.5878864489496,5,0.168889833044485,25128.2738095238,0.000219394471259324
"CSR",154.200096894056,193.650353094563,6,0.115654579874764,17207.6666666667,0.000170212765957447
"CSR",144.417614489794,196.35302843526,5,0.00312867560573981,465.499999999998,0.000173340266944011
"CSR",65.8151342533529,34.1262246947736,6,0.101443917957679,15093.3333333333,0.000217108119843682
"CSR",105.069471057504,65.7511090859771,2,0,0,0.000126774847870183
"CSR",146.037031617016,50.7719571702182,3,5.60092303211569e-06,0.833333333333333,0.142857142857143
"CSR",17.9920573718846,29.5162450987846,4,3.58459074055404e-06,0.533333333333333,0.125
"CSR",82.9148854129016,27.5523690506816,2,0.0042746244581107,636,0.000141562853907135
"CSR",139.407058013603,56.3975036144257,3,0.00849548005511308,1264,0.000155376009944065
"CSR",42.1376194804907,131.830467516556,8,0.00402056658937391,598.199999999998,0.000161498708010336
"CSR",56.0731862206012,103.981327963993,4,8.0653291662466e-05,12,0.0714285714285714
"CSR",41.9649655465037,132.148709800094,1,0,0,0.00952380952380952
"CSR",18.810941837728,82.5413187034428,2,0,0,0.0113636363636364
"CSR",95.3383067622781,106.176008470356,4,0,0,0.0138888888888889
"CSR",148.969799885526,50.3560081589967,4,0.0101466321649808,1509.66666666666,0.000120598166907863
"CSR",127.405066322535,26.4035858679563,4,0,0,0.0416666666666667
"CSR",185.966664925218,92.1916607301682,1,0,0,0.000111172873818788
"CSR",33.1931476481259,191.555859381333,2,0.000752764055516349,112,0.00492610837438424
"CSR",108.32466990687,112.384628457949,4,2.68844305541553e-05,4,0.166666666666667
"CSR",34.4635683111846,86.1387509852648,5,0.028797705861926,4284.66666666667,0.000134264232008593
"CSR",156.429442949593,1.38498512096703,4,5.71294149275801e-05,8.5,0.0119047619047619
"CSR",78.4464339260012,160.381147032604,7,0.0167281322213923,2488.89515255986,0.000198098256735341
