"func","group","r","obs","mmean","lo","hi"
"O","Tho",11.9140625,0.964307906968927,0.985305786093236,0.773878935313135,1.29597576153183
"O","Tho",12.01171875,0.967117158808895,0.984201784210843,0.776200632344462,1.30048449949157
"O","Tho",12.109375,0.968959179951397,0.983060246595239,0.77016897831116,1.30279611665881
"O","Tho",12.20703125,0.970751664806694,0.981808847758881,0.76468619506936,1.30320146792896
"O","Tho",12.3046875,0.973044867453774,0.980367012427768,0.759962371048148,1.30308751081315
"O","Tho",12.40234375,0.973556994421326,0.979247959271972,0.75956400495444,1.30602898805661
"O","Tho",12.5,0.97246276031175,0.978614364778607,0.753221845507223,1.30919755036812
"O","Tho",12.59765625,0.972650433842987,0.978211843541501,0.743777504224091,1.31144861196676
"O","Tho",12.6953125,0.97225682871204,0.977827745774663,0.737740803000207,1.31294010279595
"O","Tho",12.79296875,0.971260547826961,0.977322935146077,0.734698463251931,1.3137647281045
"O","Tho",12.890625,0.972546027051275,0.976792291976898,0.733297117301709,1.31376180303236
"O","Tho",12.98828125,0.978071522260847,0.97644009627021,0.732056808698132,1.31292444060318
"O","Tho",13.0859375,0.985610868857957,0.976392166150423,0.730759897400531,1.30897714405472
"O","Tho",13.18359375,0.994610132025386,0.976763469281916,0.729097941955641,1.30285401860155
"O","Tho",13.28125,1.00561036283726,0.977287402037458,0.728920112018693,1.29550280632866
"O","Tho",13.37890625,1.01353357010637,0.9777945241,0.730197203623644,1.28493671735484
"O","Tho",13.4765625,1.01860748390282,0.978545485228345,0.733960221975213,1.27502880783288
"O","Tho",13.57421875,1.02279474681314,0.979464552102184,0.74186222033425,1.26534691362679
"O","Tho",13.671875,1.02380386294158,0.980325006588215,0.736386139648159,1.2558508453044
"O","Tho",13.76953125,1.0226222444438,0.981232221041786,0.725620797833737,1.24801417447905
"O","Tho",13.8671875,1.02165424843483,0.981996153276307,0.716340906303772,1.24018585363881
"O","Tho",13.96484375,1.01856741772864,0.982605097020219,0.711333552156427,1.23894556858153
"O","Tho",14.0625,1.01305419439707,0.983199196996287,0.710072811456546,1.24003328675105
"O","Tho",14.16015625,1.00589334706347,0.983785548548599,0.709625794205494,1.24263547005892
"O","Tho",14.2578125,0.997492403050241,0.984292779708294,0.708319873428127,1.24397637885924
"O","Tho",14.35546875,0.987962054035327,0.984801250424075,0.709183472949429,1.24444276653526
"O","Tho",14.453125,0.978106503774448,0.985283356979229,0.711866559369506,1.24231792027885
"O","Tho",14.55078125,0.96950641281722,0.985731039186994,0.715234332907726,1.23832066493493
"O","Tho",14.6484375,0.965109247458244,0.986187851182087,0.720838660800329,1.23514215824652
"O","Tho",14.74609375,0.96481883876069,0.986682656066594,0.72776341254936,1.2314500271455
"O","Tho",14.84375,0.9637660984048,0.987090063200177,0.735333861482908,1.22842631821733
"O","Tho",14.94140625,0.961594944100702,0.987501970629706,0.743438648118004,1.22516655658852
"O","Tho",15.0390625,0.960634384429981,0.987802578024903,0.750104580425653,1.22316213512649
"O","Tho",15.13671875,0.96122648965545,0.987886845663987,0.754732304877969,1.22445341391348
"O","Tho",15.234375,0.963072301807885,0.987801857806325,0.757464110983598,1.22135360575817
"O","Tho",15.33203125,0.967013359963008,0.987477314514456,0.759738751807007,1.22077684399826
"O","Tho",15.4296875,0.972129792596413,0.987129191180873,0.766635766842772,1.22920291436956
"O","Tho",15.52734375,0.976379607516594,0.98683928702966,0.775803476395969,1.23491443254043
"O","Tho",15.625,0.980125848782063,0.986716753482024,0.786787984861246,1.23828373370271
"O","Tho",15.72265625,0.984692572345862,0.986816091900049,0.800144393156958,1.23911116672091
"O","Tho",15.8203125,0.992294569610684,0.986947282691468,0.808927890394475,1.23916989747584
"O","Tho",15.91796875,0.999573980904083,0.987000018779542,0.814812116994015,1.23785503425569
"O","Tho",16.015625,1.00716810176264,0.986924063473897,0.820182707218253,1.23340987919669
"O","Tho",16.11328125,1.01552369138218,0.986700214587405,0.825923108114099,1.22569937030759
"O","Tho",16.2109375,1.02287139102568,0.986473732364544,0.826108462878065,1.22930732380947
"O","Tho",16.30859375,1.03013502359031,0.986326766364091,0.824679971711456,1.23556893984804
"O","Tho",16.40625,1.03725492539692,0.986068547292788,0.809934111118973,1.24134729939354
"O","Tho",16.50390625,1.04314928937806,0.985862752664875,0.794525015241613,1.24613814568752
"O","Tho",16.6015625,1.04616875220954,0.985470526182416,0.777480176545646,1.25151330138767
"O","Tho",16.69921875,1.050093792955,0.984859202525166,0.75839173352321,1.25829693372219
"O","Tho",16.796875,1.05359213505991,0.984179843889234,0.737933551991216,1.26531899302108
"O","Tho",16.89453125,1.0554159911272,0.983703507905086,0.719332368726509,1.27205730013149
"O","Tho",16.9921875,1.05615953300484,0.983518106538065,0.704965458344155,1.27581180041685
"O","Tho",17.08984375,1.05761117839349,0.983518842081498,0.695382933804456,1.27857364035982
"O","Tho",17.1875,1.05727819845624,0.983672171498721,0.687406218448012,1.28029827398846
"O","Tho",17.28515625,1.05575915294892,0.983709097387378,0.678458185633835,1.28113047396542
"O","Tho",17.3828125,1.05081297001367,0.983794579858765,0.670275683864071,1.28106048311986
"O","Tho",17.48046875,1.04599795998564,0.984072014687342,0.663922170527592,1.27939583518698
"O","Tho",17.578125,1.04270935453156,0.98430615831453,0.659084323120509,1.27751961734553
"O","Tho",17.67578125,1.03908102251435,0.984458735670025,0.657028213252054,1.27400926513618
"O","Tho",17.7734375,1.03461620159231,0.984520658357132,0.657924981259956,1.2705154762438
"O","Tho",17.87109375,1.03081520868315,0.98452816179286,0.658401321069251,1.2666699153582
"O","Tho",17.96875,1.02853433339269,0.984573920611951,0.660325161415203,1.25981043055525
"O","Tho",18.06640625,1.02877554241605,0.984752413499647,0.663549911696936,1.25506410041907
"O","Tho",18.1640625,1.03152788137761,0.984998531888024,0.668575014310125,1.25073976620271
"O","Tho",18.26171875,1.03465637669664,0.985441028985545,0.674284118806157,1.24597714880565
"O","Tho",18.359375,1.03666552090887,0.985996500119085,0.679452124344739,1.23867457502811
"O","Tho",18.45703125,1.03534373550189,0.986506993693417,0.683811147703773,1.22865831898794
"O","Tho",18.5546875,1.03191842875938,0.987329057082061,0.689118596834672,1.22801222496249
"O","Tho",18.65234375,1.02709284202458,0.9881845575174,0.695575922871906,1.23044445408009
"O","Tho",18.75,1.01929381758997,0.989126626875805,0.702320991432715,1.23012253270872
"O","Tho",18.84765625,1.01034777290502,0.990223741690101,0.710293748239359,1.22663995554363
"O","Tho",18.9453125,1.00042655673482,0.991285723455159,0.719164157074492,1.22336297341982
"O","Tho",19.04296875,0.991094865212447,0.99221796631967,0.727637943180948,1.21692851755351
"O","Tho",19.140625,0.985379930545418,0.993151462837424,0.734429663412018,1.2072383332942
"O","Tho",19.23828125,0.981306990084926,0.993915038356517,0.740786484963737,1.19525787158554
"O","Tho",19.3359375,0.975830263887233,0.994711377074662,0.747883590746004,1.19076737649377
"O","Tho",19.43359375,0.968173648920774,0.995619489336364,0.755184626853963,1.19392048763475
"O","Tho",19.53125,0.961875943724379,0.996596351614972,0.764325431068496,1.19668587285044
"O","Tho",19.62890625,0.956154413235026,0.997709510161108,0.775496783390383,1.19960753255602
"O","Tho",19.7265625,0.95240302554852,0.998711298689737,0.787704372064562,1.19965517685421
"O","Tho",19.82421875,0.948453337538081,0.999472653078655,0.799236631925167,1.20031233574596
"O","Tho",19.921875,0.944224351281134,0.999785645375143,0.79717171460306,1.20117108364517
"O","Tho",20.01953125,0.93915077517283,0.999791206151035,0.796366426917036,1.20088894535979
"O","Tho",20.1171875,0.936010342761891,0.999636779064073,0.798025240320268,1.19999949806742
"O","Tho",20.21484375,0.931358070334319,0.999372660939742,0.803014108616432,1.19819576060887
"O","Tho",20.3125,0.926508965362486,0.999244979789024,0.80906538620619,1.20135454203562
"O","Tho",20.41015625,0.924520959589589,0.999116537401485,0.805021510384272,1.20387067689035
"O","Tho",20.5078125,0.923009811932452,0.998936496919394,0.801173228161393,1.20574183690201
"O","Tho",20.60546875,0.923762071263046,0.998600125829826,0.798209555167285,1.20678014840967
"O","Tho",20.703125,0.929022125887908,0.998072585293839,0.796106507104112,1.20675782408081
"O","Tho",20.80078125,0.938125382011985,0.997535312089084,0.794264547909921,1.2074589308433
"O","Tho",20.8984375,0.94905636326274,0.997087264031538,0.792063105945211,1.20719843280908
"O","Tho",20.99609375,0.960201835212554,0.996730541236986,0.791206968799586,1.20575628343902
"O","Tho",21.09375,0.970623130121624,0.996377406374034,0.790610043608538,1.20434166140261
"O","Tho",21.19140625,0.979862045373999,0.996040720375723,0.792865370510185,1.2030406801936
"O","Tho",21.2890625,0.988124509374551,0.995753483610095,0.797154316507117,1.20041064175276
"O","Tho",21.38671875,0.995728480209183,0.995570295602025,0.801371946814964,1.19845105235684
"O","Tho",21.484375,1.0026312633406,0.995270864602507,0.805180203940065,1.19383069253586
"O","Tho",21.58203125,1.00964048473536,0.995150444333272,0.808685701473559,1.18560034509175
"O","Tho",21.6796875,1.0167848811481,0.99501013288032,0.812794039765692,1.18163562219973
"O","Tho",21.77734375,1.02269455719283,0.994948902294169,0.815807917419774,1.17978678701726
"O","Tho",21.875,1.03157053612985,0.995056935376512,0.819857666035577,1.17958875300719
"O","Tho",21.97265625,1.04230585775373,0.995238614595266,0.826084134792831,1.18021020759801
"O","Tho",22.0703125,1.0522824427898,0.995721224940942,0.834174968029382,1.17972480590437
"O","Tho",22.16796875,1.05925173156087,0.996361813712284,0.844057280788843,1.17931659007229
"O","Tho",22.265625,1.06515385595877,0.996842628753513,0.852046818796449,1.18218959706304
"O","Tho",22.36328125,1.06861461290046,0.99716696887249,0.855729198529797,1.18480225137111
"O","Tho",22.4609375,1.06874667389501,0.997562681563415,0.860628720131646,1.18471085339831
"O","Tho",22.55859375,1.06809126585007,0.998021333445347,0.862810066251633,1.18374836183204
"O","Tho",22.65625,1.06603651983028,0.998429618454171,0.855738251595992,1.18214483583063
"O","Tho",22.75390625,1.06138162013893,0.998776323571797,0.846711919056794,1.17859574694423
"O","Tho",22.8515625,1.05567170390113,0.99911592843453,0.838703464836673,1.17930847059207
"O","Tho",22.94921875,1.05086396183263,0.999526423619213,0.831535157382393,1.18828349684949
"O","Tho",23.046875,1.04399381220324,0.999791322384888,0.827859179213705,1.19159257666074
"O","Tho",23.14453125,1.03590982871205,0.999841219733045,0.823997724509601,1.19197571321415
"O","Tho",23.2421875,1.0277902733061,0.999957724184838,0.820984453070245,1.19126722314424
"O","Tho",23.33984375,1.01781710957561,1.00002172069342,0.820317508074818,1.18891834772979
"O","Tho",23.4375,1.0088853915235,1.00007486367952,0.820498090578076,1.18629746447681
"O","Tho",23.53515625,1.00323169110437,1.00011578602156,0.82057743500402,1.18137521314927
"O","Tho",23.6328125,0.999698785022177,1.00015757301464,0.820825815041796,1.17696803270552
"O","Tho",23.73046875,0.996020737208981,1.00034303191708,0.822624170872859,1.1712178995976
"O","Tho",23.828125,0.991146160940903,1.00060404833431,0.825175549630109,1.16703150516702
"O","Tho",23.92578125,0.983193742271786,1.00076429289596,0.828272741714534,1.16526950302061
"O","Tho",24.0234375,0.975139808594782,1.00108472763733,0.832387332078803,1.16334163826478
"O","Tho",24.12109375,0.96777004126568,1.00139529155315,0.835383342422661,1.16636163975616
"O","Tho",24.21875,0.95988370034621,1.00134028137546,0.838989684458226,1.17329597962853
"O","Tho",24.31640625,0.954102791375233,1.00116797696649,0.843359720285214,1.17586441731929
"O","Tho",24.4140625,0.950781161434597,1.00117433697642,0.850125484544624,1.17549336740513
"O","Tho",24.51171875,0.948438624963836,1.00149402531631,0.858436226208186,1.17325253264169
"O","Tho",24.609375,0.948559775163634,1.00180342876699,0.868653325125331,1.17017610197118
"O","Tho",24.70703125,0.95199532670585,1.00202170630383,0.862762666316714,1.1687038075728
"O","Tho",24.8046875,0.956697826354735,1.00214679690795,0.857513268142552,1.16771585672858
"O","Tho",24.90234375,0.961238537326161,1.00200613373383,0.852979693641789,1.16432661834908
"O","Tho",25,0.966303814441395,1.00191247222667,0.849860460785167,1.1604596508907
"O","Tho",25.09765625,0.974243933989741,1.00195860213745,0.847444316080828,1.15650899877439
"O","Tho",25.1953125,0.983021522882079,1.00192142153243,0.847478897728375,1.15779473352486
"O","Tho",25.29296875,0.990884465599283,1.00184616489962,0.848900781490694,1.15743202691811
"O","Tho",25.390625,0.999063254727557,1.00171184414554,0.848782642089644,1.16224010260311
"O","Tho",25.48828125,1.00741229560555,1.00144339095373,0.844858156667961,1.16989551016751
"O","Tho",25.5859375,1.01613636061233,1.00113578674491,0.843809710596674,1.17616480480031
"O","Tho",25.68359375,1.02420398983256,1.00073328885146,0.844184754767033,1.1823066404049
"O","Tho",25.78125,1.03234963810646,1.00030124643234,0.838284448793594,1.18748622911027
"O","Tho",25.87890625,1.03999593054734,1.00006025696001,0.830228338700839,1.19463504567342
"O","Tho",25.9765625,1.0463833302433,0.99964049977427,0.82405069644579,1.20284600239259
"O","Tho",26.07421875,1.05151008692429,0.99918250015748,0.817975141119065,1.20941185239677
"O","Tho",26.171875,1.05482591098321,0.998752072238615,0.811482567564379,1.2150143439231
"O","Tho",26.26953125,1.0562796073116,0.998381185821535,0.805165748209888,1.22268753529243
"O","Tho",26.3671875,1.0577407843462,0.998193233972832,0.798483169507592,1.23135277084061
"O","Tho",26.46484375,1.06045399732964,0.99813343121343,0.792592580042374,1.24098522359027
"O","Tho",26.5625,1.06508078575649,0.997981721812705,0.788033768370366,1.25069112814174
"O","Tho",26.66015625,1.06989706317223,0.997913991967361,0.786487975658939,1.2571870214547
"O","Tho",26.7578125,1.07186053434273,0.997865875375515,0.786637882006544,1.26034343637554
"O","Tho",26.85546875,1.07248684123653,0.997797740486738,0.788007164630323,1.26087768435155
"O","Tho",26.953125,1.07075994383275,0.997838435449584,0.789811198694882,1.25789868818321
"O","Tho",27.05078125,1.06785478962322,0.997959767099123,0.792857909824317,1.2536530302001
"O","Tho",27.1484375,1.06595510005343,0.998163181219466,0.795322195815184,1.24985092276696
"O","Tho",27.24609375,1.06422466485178,0.998394159711464,0.797512580573572,1.24751601350483
"O","Tho",27.34375,1.06202531993742,0.998621991112322,0.80079709417011,1.2439670151701
"O","Tho",27.44140625,1.06010641915612,0.998772124117508,0.804046956142384,1.23802423951504
"O","Tho",27.5390625,1.05853189247061,0.99896134829613,0.808042047126779,1.23409330036823
"O","Tho",27.63671875,1.05600698160658,0.999209521056831,0.810691331186305,1.23119551358352
"O","Tho",27.734375,1.05171920979199,0.999475556222954,0.811578834321964,1.22528747928769
"O","Tho",27.83203125,1.04770155748228,0.999700491832527,0.812842221043309,1.21897825310209
"O","Tho",27.9296875,1.04478188954607,0.999794742419429,0.814665546821861,1.21205252558134
"O","Tho",28.02734375,1.04334699999898,0.99960580838452,0.814605156023042,1.20150833915474
"O","Tho",28.125,1.04216869362196,0.999260586815253,0.814454781675508,1.19009509407295
"O","Tho",28.22265625,1.03963337620216,0.998854511781719,0.815145263747552,1.17996456944132
"O","Tho",28.3203125,1.0367250168458,0.998496843609992,0.814991593645694,1.17049124044243
"O","Tho",28.41796875,1.03448355120705,0.998333048026802,0.812267894207939,1.16456350552625
"O","Tho",28.515625,1.03231108037209,0.998133259716073,0.811869339957042,1.16418005993708
"O","Tho",28.61328125,1.0304492359904,0.997786314946477,0.812088269007342,1.16388313786501
"O","Tho",28.7109375,1.03031877125518,0.997463935562131,0.81396820423076,1.16254709617914
"O","Tho",28.80859375,1.03047376711979,0.99712858912574,0.817229572489791,1.1586671628177
"O","Tho",28.90625,1.02976344129767,0.996824037356785,0.820370885274437,1.15505000409979
"O","Tho",29.00390625,1.02764486074866,0.996468466835066,0.824270782398589,1.15372043027546
"O","Tho",29.1015625,1.02381791476773,0.996198416033607,0.826831939138318,1.15976543623118
"O","Tho",29.19921875,1.01982228933348,0.995943854949382,0.819790206381564,1.16459708978691
"O","Tho",29.296875,1.01676469315798,0.995778563818113,0.813175868622185,1.16919747573583
"O","Tho",29.39453125,1.01424031416351,0.995846553123036,0.807361150089515,1.17281540050498
"O","Tho",29.4921875,1.01282328620338,0.996058724491215,0.801431772539661,1.17576904260424
"O","Tho",29.58984375,1.01059718313767,0.996325637814406,0.794699223882075,1.17972186153224
"O","Tho",29.6875,1.00878139950785,0.996633339178242,0.788300268473248,1.18332970735488
"O","Tho",29.78515625,1.00727247314229,0.996928779843707,0.782638044425818,1.1850392193937
"O","Tho",29.8828125,1.00641685014454,0.997172133036581,0.775942949765853,1.1866356051532
"O","Tho",29.98046875,1.00814609683384,0.997476995700388,0.769799198977174,1.1881299716317
"O","Tho",30.078125,1.00989748154853,0.997881075650262,0.765694221377339,1.18656201686642
"O","Tho",30.17578125,1.01188936672008,0.998362158869924,0.762708885689213,1.1826762206191
"O","Tho",30.2734375,1.01343383926046,0.998876914050878,0.761441198677831,1.17876239745457
"O","Tho",30.37109375,1.01509655122721,0.999343452741256,0.761900413362789,1.17480876769319
"O","Tho",30.46875,1.01626452411814,0.999753723863227,0.764569399112,1.17133566639465
"O","Tho",30.56640625,1.01715917618651,0.999879582476974,0.767049543012527,1.16674686135504
"O","Tho",30.6640625,1.01696764787096,0.999813090251822,0.769500545798549,1.16198531817285
"O","Tho",30.76171875,1.01594904202846,0.999725189059388,0.772827567902383,1.15801512893716
"O","Tho",30.859375,1.01445884445451,0.999628705118287,0.777607419115658,1.15311377648037
"O","Tho",30.95703125,1.01125116171018,0.999554844576571,0.784711501059264,1.14828369601104
"O","Tho",31.0546875,1.00632446009005,0.999330206003785,0.793785034040499,1.14537874087397
"O","Tho",31.15234375,1.00123424766706,0.999187027753902,0.804135040688063,1.14599293856997
"O","Tho",31.25,0.998035345798535,0.999141618767133,0.815739701257656,1.14566514309758
"O","Tho",31.34765625,0.995363928082066,0.998948726143153,0.827083016411282,1.14415775005554
"O","Tho",31.4453125,0.991796129562474,0.99872603114078,0.826352022816673,1.14470043345572
"O","Tho",31.54296875,0.988691357519187,0.998451070628471,0.825479563127347,1.14420731234425
"O","Tho",31.640625,0.986140620569083,0.998062829180223,0.824564985324687,1.14335415163243
"O","Tho",31.73828125,0.982528567652264,0.997530776967907,0.824456265848973,1.14216465800287
"O","Tho",31.8359375,0.97794435154235,0.996785184402289,0.823756533744006,1.13867303640826
"O","Tho",31.93359375,0.973946348715917,0.996062339163574,0.820962663658465,1.13907301673496
"O","Tho",32.03125,0.970331903088438,0.995321083086818,0.818893812153473,1.14069602525607
"O","Tho",32.12890625,0.966917075059204,0.994587336927337,0.816451885914299,1.14109509085871
"O","Tho",32.2265625,0.961726118040162,0.993900012576298,0.813737912258836,1.14108071654146
"O","Tho",32.32421875,0.957766136270574,0.993349290204924,0.809843552317281,1.14213256246469
"O","Tho",32.421875,0.955549540481885,0.992844069766948,0.805370357708439,1.14170260596092
"O","Tho",32.51953125,0.955738502530602,0.992386455150634,0.803350048132246,1.13770815337906
"O","Tho",32.6171875,0.956076078709621,0.992020118198096,0.804281664041704,1.13247842796188
"O","Tho",32.71484375,0.958481060844086,0.99168094524143,0.807205466045362,1.14175863185324
"O","Tho",32.8125,0.962391516805403,0.991273655388726,0.812659856731641,1.15005404384577
"O","Tho",32.91015625,0.966610625451949,0.990941892834534,0.819242898611174,1.15698156385175
"O","Tho",33.0078125,0.970834958328538,0.990659317146374,0.827219260127668,1.16175236722635
"O","Tho",33.10546875,0.975004869066194,0.990294175297314,0.835093027324003,1.16551725840119
"O","Tho",33.203125,0.980511643883782,0.989841626311996,0.835792739119185,1.16911772058355
"O","Tho",33.30078125,0.98630860712695,0.989444005302351,0.834575159759699,1.17278410781585
"O","Tho",33.3984375,0.992162165937786,0.98910168516129,0.832363184591644,1.17600224626233
"O","Tho",33.49609375,0.996162715539193,0.988723902151913,0.831481375224829,1.17842671715024
"O","Tho",33.59375,0.999020832104467,0.988516991901647,0.831974071059017,1.17913781888754
"O","Tho",33.69140625,1.00207455992825,0.988429346887305,0.832449351905794,1.17916332318405
"O","Tho",33.7890625,1.00517853055682,0.98847716979069,0.832658194343166,1.17725806417859
"O","Tho",33.88671875,1.00827875883574,0.988449532394264,0.832055749657646,1.17434260754812
"O","Tho",33.984375,1.01220212401037,0.98857151531408,0.833069661622081,1.17071608474691
"O","Tho",34.08203125,1.01661271320935,0.98891935139098,0.834661139782671,1.1658068756108
"O","Tho",34.1796875,1.02027670780923,0.989336989036017,0.835869102614596,1.16107058531366
"O","Tho",34.27734375,1.02089933582977,0.989700990205135,0.835656662654118,1.15551370645356
"O","Tho",34.375,1.02014553619833,0.990012646546065,0.832020914510967,1.14983242349622
"O","Tho",34.47265625,1.01783359065882,0.99042478501421,0.826336346969892,1.15139691035349
"O","Tho",34.5703125,1.01357901590631,0.991074888081413,0.819628795908505,1.15223432244197
"O","Tho",34.66796875,1.00826111184046,0.991912890765552,0.813740426868231,1.1509523807371
"O","Tho",34.765625,1.00514493317608,0.992713601846657,0.808067904968444,1.14914059344231
"O","Tho",34.86328125,1.00263422032807,0.993323063693906,0.804129920403943,1.15308045575373
"O","Tho",34.9609375,1.00016894666242,0.993882929395778,0.801865031682993,1.15455027483539
"O","Tho",35.05859375,0.996490180284272,0.994500838267831,0.801666843782965,1.15424819320721
"O","Tho",35.15625,0.994531671600374,0.995110441525377,0.802642913731361,1.1541667035129
"O","Tho",35.25390625,0.992882092657363,0.995677244061281,0.805083091299775,1.15500391675047
"O","Tho",35.3515625,0.992132032185918,0.996247569837106,0.808254162111251,1.15651607879754
"O","Tho",35.44921875,0.99051711751308,0.996863259144444,0.81076739817565,1.16150623683159
"O","Tho",35.546875,0.990549694999804,0.997626120431745,0.813772923217696,1.16624300690093
"O","Tho",35.64453125,0.990391544788479,0.998331054517622,0.817858788264889,1.16935849364866
"O","Tho",35.7421875,0.990617816566048,0.99894887475095,0.821408235976824,1.17121453824906
"O","Tho",35.83984375,0.991348111245327,0.999563189778756,0.824426673529878,1.17402240592371
"O","Tho",35.9375,0.992745171117805,0.999929802341499,0.829380527395195,1.17747877995285
"O","Tho",36.03515625,0.994064427096601,1.00011737176239,0.831114505308089,1.17942051513428
"O","Tho",36.1328125,0.994755912098473,1.00014605139521,0.832399180877936,1.17869074082324
"O","Tho",36.23046875,0.995552431344354,1.00016088858926,0.833685900748205,1.17508221822633
"O","Tho",36.328125,0.995817088393256,1.00012892577158,0.835198651121497,1.16866170285931
"O","Tho",36.42578125,0.995533495450829,1.00014477140837,0.838128151598542,1.16575342734483
"O","Tho",36.5234375,0.996078271161351,1.00011283216899,0.841832462039117,1.16348893576132
"O","Tho",36.62109375,0.997166681472597,1.00002923167392,0.845215321716447,1.16023474523636
"O","Tho",36.71875,0.998250532864683,0.999924931330769,0.848276605107971,1.15537705827406
"O","Tho",36.81640625,0.999908694333991,0.999741826020575,0.851198033541404,1.15545868819989
"O","Tho",36.9140625,1.00094600804175,0.999576723047367,0.853176259946665,1.15734438732614
"O","Tho",37.01171875,1.00137292472055,0.999604032004219,0.853942781985484,1.15942047363168
"O","Tho",37.109375,1.0006879853038,0.999779058698638,0.855163732090083,1.16215836462117
"O","Tho",37.20703125,1.00137979502987,1.00004303745692,0.857499586779922,1.16373864482247
"O","Tho",37.3046875,1.00116256943138,1.0001147834635,0.859451164401678,1.16629642672852
"O","Tho",37.40234375,0.999808084933868,1.00000521739784,0.859976631383584,1.16994243995268
"O","Tho",37.5,0.998622727786352,0.999845835444523,0.859502417579009,1.17265793541177
"O","Tho",37.59765625,0.999937309855542,0.999434831041768,0.859039901770811,1.17365378990524
"O","Tho",37.6953125,1.00203758990055,0.998707635023182,0.858827769095004,1.17219226237569
"O","Tho",37.79296875,1.00370344540068,0.997962247978674,0.858597332980301,1.17012253954564
"O","Tho",37.890625,1.00411433066568,0.997245179216851,0.859253363336602,1.16717811066977
"O","Tho",37.98828125,1.00472200748429,0.99661937992812,0.859913552392446,1.1629408341436
"O","Tho",38.0859375,1.00640021490124,0.996183102779777,0.860248557770185,1.15901272434808
"O","Tho",38.18359375,1.00807439770443,0.995915484365359,0.859033373843267,1.15492624818515
"O","Tho",38.28125,1.01126418479207,0.995663176368954,0.856748582394758,1.15058776074789
"O","Tho",38.37890625,1.01422446490761,0.995344229008927,0.854767180302611,1.14587938457816
"O","Tho",38.4765625,1.01665115800726,0.994953863905183,0.852412537669726,1.1391342022523
"O","Tho",38.57421875,1.01882598523589,0.994566121229323,0.850869800476308,1.13280891202045
"O","Tho",38.671875,1.0221990483441,0.994271719318606,0.851350879078027,1.12680756723448
"O","Tho",38.76953125,1.02559213973144,0.993952651926164,0.85141597211219,1.12267657742085
"O","Tho",38.8671875,1.02760973858773,0.993450124281531,0.846229859945386,1.12135361030627
"O","Tho",38.96484375,1.02856883103637,0.992846807258931,0.841658513885564,1.12517169712264
"O","Tho",39.0625,1.0303482969507,0.992220857492666,0.838935932570179,1.12877081485335
"O","Tho",39.16015625,1.03265278894128,0.991509712219159,0.836983940242872,1.13080582128431
"O","Tho",39.2578125,1.03407770508371,0.990723858535987,0.835148893521594,1.12879992133541
"O","Tho",39.35546875,1.03579780653476,0.989914456872824,0.832825080374403,1.12343508569194
"O","Tho",39.453125,1.03686422172851,0.988977431105424,0.829416851138633,1.12153557121853
"O","Tho",39.55078125,1.03674861894756,0.988165758933328,0.826417441298916,1.12325010413763
"O","Tho",39.6484375,1.03692442976982,0.98738188196139,0.824845669173518,1.12622340665769
"O","Tho",39.74609375,1.0362138090992,0.986401514333118,0.825399614813427,1.12992026515998
"O","Tho",39.84375,1.03552127443341,0.985266442750114,0.827537789237744,1.13390364785959
"O","Tho",39.94140625,1.03538791218519,0.984181793639826,0.828957762039511,1.13788581668898
"O","Tho",40.0390625,1.03603405752586,0.983055588241485,0.828885046729364,1.13975541741997
"O","Tho",40.13671875,1.03640117522492,0.981892144533429,0.829778794901992,1.14034485911806
"O","Tho",40.234375,1.03644944376502,0.980642237615788,0.829502120825569,1.14142620137495
"O","Tho",40.33203125,1.03622690250344,0.979310386612211,0.826381238621173,1.14401458928821
"O","Tho",40.4296875,1.03582303206508,0.978164550418096,0.823978533483518,1.1460184414887
"O","Tho",40.52734375,1.03581508904833,0.977179789832359,0.820937238646443,1.14614414044352
"O","Tho",40.625,1.03632235128082,0.97631272821092,0.819064912837047,1.14290781472971
"O","Tho",40.72265625,1.03555666292717,0.975525314486922,0.818990217595814,1.14558631816599
"O","Tho",40.8203125,1.03434692167162,0.974934787703927,0.819615929129603,1.14683552467796
"O","Tho",40.91796875,1.03505939313224,0.97444313414258,0.821053738642657,1.14721151159879
"O","Tho",41.015625,1.03630389608689,0.974169692620613,0.823094091558266,1.14749910425791
"O","Tho",41.11328125,1.03901358676914,0.974169357542508,0.824968463138457,1.14550869460375
"O","Tho",41.2109375,1.04179774229933,0.974368999780104,0.826256500834153,1.14288454101162
"O","Tho",41.30859375,1.04346806199388,0.974900888142593,0.828627374375516,1.14128052093191
"O","Tho",41.40625,1.04259125818201,0.975555585703765,0.832266827372951,1.13930058205845
"O","Tho",41.50390625,1.04062981504433,0.976227781134187,0.837090296597642,1.13526306552271
"O","Tho",41.6015625,1.03915623346395,0.976896135484164,0.842061501316742,1.13095708587714
"O","Tho",41.69921875,1.03750962193197,0.977608385328539,0.846925418733284,1.12601263153588
"O","Tho",41.796875,1.03542666159976,0.978378773922317,0.850503951511897,1.12752860799336
"O","Tho",41.89453125,1.03276402922356,0.979151477603582,0.85059350325687,1.13079689074444
"O","Tho",41.9921875,1.03046612146807,0.980019117661094,0.851352062917102,1.13432711925178
"O","Tho",42.08984375,1.02806380701316,0.980990044367756,0.851408677605708,1.13725134169453
"O","Tho",42.1875,1.02646118795524,0.981987227166138,0.851691840300348,1.13927673354942
"O","Tho",42.28515625,1.02453409175004,0.982998044990659,0.855724123464396,1.14184709128739
