"mod","degree"
"Tho",12.6971
"Tho",15.40885
"Tho",49.25855
"Tho",35.18539
"Tho",30.67052
"Tho",28.51855
"Tho",26.71844
"Tho",30.49768
"Tho",12.97657
"Tho",20.43897
"Tho",13.77127
"Tho",4.11294
"Tho",6.59665
"Tho",13.498
"Tho",21.49811
"Tho",15.44432
"Tho",2.5947
"Tho",5.74447
"Tho",10.95463
"Tho",17.99759
"Tho",24.3255
"Tho",24.62362
"Tho",0.96914
"Tho",14.90266
"Tho",25.16361
"Tho",15.35259
"Tho",24.54581
"Tho",2.23254
"Tho",5.63897
"Tho",7.07182
"Tho",4.73731
"Tho",4.80751
"Tho",3.90385
"Tho",9.51195
"Tho",6.98669
"Tho",22.43231
"Tho",0.26094
"Tho",9.83887
"Tho",10.26028
"Tho",10.73159
"Tho",11.77501
"Tho",13.494
"Tho",19.17261
"Tho",9.42273
"Tho",11.56645
"Tho",5.15114
"Tho",16.00728
"Tho",13.78909
"Tho",7.44704
"Tho",10.07138
"Tho",15.20017
"Tho",23.57291
"Tho",21.18326
"Tho",15.05938
"Tho",22.1377
"Tho",20.53088
"Tho",18.07039
"Tho",30.21544
"Tho",37.51205
"Tho",41.29878
"Tho",37.17848
"Tho",37.5672
"Tho",48.42035
"Tho",2.59982
"Tho",0.49067
"Tho",25.49066
"Tho",22.35665
"Tho",24.82605
"Tho",25.98772
"Tho",26.56296
"Tho",20.87394
"Tho",6.5279
"Tho",6.35015
"Tho",13.24672
"Tho",9.25065
"Tho",11.85647
"Tho",12.44417
"Tho",8.01289
"Tho",9.9928
"Tho",14.06957
"HC",0.96132
"HC",2.60076
"HC",4.1447
"HC",3.93598
"HC",4.54151
"HC",0.83373
"HC",3.02742
"HC",0.55931
"HC",5.34031
"HC",4.67517
"HC",2.56052
"HC",2.84505
"HC",4.63108
"HC",3.23374
"HC",6.68473
"HC",4.55679
"HC",4.16023
"HC",2.43659
"HC",2.85537
"HC",0.42184
"HC",0.37144
"HC",2.4238
"HC",1.32455
"HC",1.48978
"HC",4.35996
"HC",3.42537
"HC",3.42618
"HC",1.04204
"HC",3.72299
"HC",1.08026
"HC",1.55797
"HC",5.87303
"HC",3.10292
"HC",2.13738
"HC",3.4736
"HC",2.58222
"HC",0.86439
"HC",0.8073
"HC",3.62503
"HC",3.1866
"HC",3.05687
"HC",0.50691
"HC",3.86019
"HC",1.31105
"HC",0.13707
"HC",0.06115
"HC",1.14417
"HC",2.48806
"HC",2.83928
"HC",1.79594
"HC",1.97126
"HC",3.75483
"HC",5.20103
"HC",3.29666
"HC",1.83333
"HC",0.61914
"HC",0.6688
"HC",4.21098
"HC",1.87123
"HC",1.61403
"HC",7.71623
"HC",1.27868
"HC",4.18802
"HC",1.23167
"HC",1.58364
"HC",0.66017
"HC",4.51805
"HC",4.58911
"HC",0.23268
"HC",5.06169
"HC",2.88607
"HC",0.56058
"HC",0.93726
"HC",2.98347
"HC",3.46154
"HC",0.49223
"HC",0.80734
"HC",0.41403
"HC",0.18432
"HC",0.77426
"HC",0.33955
"HC",1.2642
"HC",5.63958
"HC",4.39863
"HC",4.46215
"HC",0.80132
"HC",0.45714
"HC",0.88777
"HC",3.36102
"HC",0.18874
"HC",4.32971
"HC",0.36092
"HC",6.72258
"HC",0.83036
"HC",1.02516
"HC",2.48975
"HC",1.7002
"HC",1.45451
"HC",1.32424
"HC",4.30573
"HC",5.31542
"HC",1.76757
"HC",3.19459
"HC",5.05967
"HC",0.88624
"HC",3.59891
"HC",1.44418
"HC",0.27676
"HC",1.93557
"HC",2.00897
"HC",5.70467
"HC",3.81301
"HC",1.80511
"HC",1.36851
"HC",2.43198
"HC",3.64508
"HC",5.0545
"HC",1.95913
"HC",2.12312
"HC",2.32438
"HC",3.30549
"HC",3.08108
"HC",4.29882
"HC",5.27099
"HC",3.50049
"HC",4.74722
"HC",1.587
"HC",2.62107
"HC",5.34453
"HC",4.61928
"HC",6.18025
"HC",3.20112
"HC",0.31865
"HC",2.18192
"HC",4.11407
"HC",6.45272
"HC",2.64252
"HC",0.28899
"HC",4.13859
"HC",0.05195
"HC",0.17054
"HC",3.05165
"HC",0.12806
"HC",0.04481
"HC",3.02247
"HC",1.98693
"HC",5.94055
"HC",7.02266
"HC",1.70344
"HC",2.2837
"HC",2.17483
"HC",3.05708
"HC",1.24128
"HC",3.29203
"HC",2.98395
"HC",4.13589
"HC",7.327
"HC",1.88177
"HC",0.29707
"HC",3.76272
"HC",5.68854
"HC",3.30577
"HC",1.53439
"HC",8.68149
"HC",7.61388
"HC",1.45565
"HC",10.37672
"HC",5.76691
"HC",2.55576
"HC",2.76745
"HC",0.60929
"HC",4.72968
"HC",1.86439
"HC",2.30798
"HC",0.13008
"HC",1.9025
"HC",8.87084
"HC",0.65248
"HC",6.92221
"HC",7.32713
"HC",3.15168
"HC",1.73062
"HC",6.49984
"HC",0.13702
"HC",1.39799
"HC",2.18279
"HC",2.31326
"HC",1.11091
"HC",4.33638
"HC",7.8738
"HC",0.99479
"HC",1.95006
"HC",1.81911
"HC",0.77155
"HC",1.33595
"HC",1.04535
"HC",0.5247
"HC",2.40506
"HC",0.25202
"HC",0.35665
"HC",2.23147
"HC",1.19147
"HC",2.31903
"HC",0.81419
"HC",3.77051
"HC",4.53305
"HC",6.61136
"HC",2.40984
"HC",1.22922
"HC",6.52185
"HC",1.72459
"HC",2.80568
"HC",5.08574
"HC",3.13959
"HC",3.56503
"HC",3.68569
"HC",0.72711
"HC",4.90519
"HC",0.50119
"HC",2.23307
"HC",0.69039
"HC",4.83945
"HC",1.71501
"HC",3.12118
"HC",3.08118
"HC",1.6471
"HC",1.57584
"HC",0.04271
"HC",0.05867
"HC",0.35411
"HC",2.77062
"HC",0.99434
"Str",9.06281
"Str",4.95281
"Str",3.63478
"Str",3.00239
"Str",1.24198
"Str",6.52312
"Str",0.10233
"Str",0.94963
"Str",2.42744
"Str",1.19878
"Str",4.92086
"Str",8.58716
"Str",13.86572
"Str",13.78299
"Str",6.18343
"Str",0.21899
"Str",3.05641
"Str",0.0235
"Str",0.02315
"Str",4.12454
"Str",5.10601
"Str",8.65549
"Str",0.52986
"Str",7.26472
"Str",5.65871
"Str",9.13096
"Str",3.19495
"Str",3.6696
"Str",6.56854
"Str",7.07056
"Str",6.99011
"Str",8.43491
"Str",9.19969
"Str",0.01019
"Str",2.22415
"Str",10.40103
"Str",4.71579
"Str",10.59678
"Str",2.66132
"Str",4.31148
"Str",9.40771
"Str",5.69954
"Str",3.34766
"Str",5.25205
"Str",2.51551
"Str",4.18108
"Str",2.82798
"Str",10.50088
"Str",4.65779
"Str",4.25037
"Str",2.0815
"Str",8.09945
"Str",3.82412
"Str",3.3647
"Str",8.98754
"Str",1.64551
"Str",6.41906
"Str",4.01081
"Str",12.8337
"Str",0.5965
"Str",1.8664
"Str",0.11869
"Str",5.7648
"Str",3.76028
"Str",9.06739
"Str",8.56618
"Str",9.81832
"Str",9.02051
"Str",7.7503
"Str",8.57547
"Str",2.12211
"Str",1.40725
"Str",7.93769
"Str",8.1533
"Str",5.31213
"Str",4.32313
"Str",2.42955
"Str",1.9107
"Str",3.08991
"Str",4.58378
"Str",1.32297
"Str",5.42088
"Str",4.63774
"Str",3.8013
"Str",1.68131
"Str",3.97083
"Str",1.10323
"Str",0.58724
"Str",3.73638
"Str",0.54935
"Str",3.60027
"Str",1.90999
"Str",5.27122
"Str",1.7928
"Str",2.55799
"Str",0.8474
"Str",0.0467
"Str",3.85106
"Str",3.69006
"Str",7.22322
"Str",5.4104
"Str",9.29829
"Str",5.82336
"Str",6.35388
"Str",6.18107
"Str",7.87159
"Str",3.68291
"Str",2.52338
"Str",8.78514
"Str",18.61685
"Str",6.86093
"Str",9.87189
"Str",14.28915
"Str",2.10493
"Str",4.10385
"Str",2.88551
"Str",5.96819
"Str",5.3308
"Str",0.76743
"Str",9.805
"Str",4.68011
"Str",10.43482
"Str",1.26997
"Str",1.89605
"Str",3.8118
"Str",4.66837
"Str",1.6763
"Str",3.77228
"Str",2.27249
"Str",2.12594
"Str",0.42605
"Str",0.57661
"Str",0.28613
"Str",9.78802
"Str",12.11426
"Str",2.74225
"Str",1.19678
"Str",0.77954
"Str",2.95313
"Str",1.62108
"Str",0.5539
"Str",2.62359
"Str",2.66125
"Str",4.96185
"Str",6.43595
"Str",1.90966
"Str",0.93737
"Str",4.19469
"Str",0.83014
"Str",3.11842
"Str",7.6823
"Str",3.51042
"Str",1.39233
"Str",9.59781
"Str",1.35548
"Str",3.46682
"Str",9.0586
"Str",12.618
"Str",2.18753
"Str",0.68622
"Str",1.83191
"Str",13.36742
"Str",1.36377
"Str",12.93116
"Str",3.54013
"Str",13.01693
"Str",1.41156
"Str",0.98842
"Str",7.33856
"Str",5.72648
"Str",4.40485
"Str",0.48356
"Str",8.26452
"Str",0.01114
"Str",7.92224
"Str",1.2643
"Str",3.54934
"Str",10.59784
"Str",2.29291
"Str",5.80413
"Str",0.00641
"Str",11.51419
"Str",5.34947
"Str",1.01524
"Str",0.24021
"Str",2.63256
"Str",1.26038
"Str",1.20876
"Str",6.13659
"Str",0.39928
"Str",1.19952
"Str",0.22686
"Str",5.65088
"Str",6.43145
"Str",2.21334
"Str",3.17371
"Str",1.7353
"Str",5.27087
"Str",3.23949
"Str",2.19965
"Str",5.89474
"Str",3.47115
"Str",5.66254
"Str",9.45843
"Str",0.16198
"Str",1.46965
"Str",2.49501
"Str",2.44696
"Str",9.15935
"Str",11.5307
"Str",7.61726
"Str",1.58817
"Str",0.80086
"Str",5.73791
"Str",8.12151
"Str",1.01183
"Str",8.09595
"Str",3.40714
"Str",2.54118
"Str",5.61405
"Str",4.43675
"Str",3.25027
"Str",3.53421
"Str",11.6739
"Str",3.90032
"Str",14.86375
"Str",5.82358
"Str",1.79196
"Str",13.83873
"Str",2.99157
"Str",3.8881
"Str",0.90384
"Str",1.59088
"Str",0.51227
"Str",2.09941
"Str",0.33422
"Str",0.32487
"Str",0.3168
"Str",3.51699
"Str",3.81577
"Str",2.17809
"Str",1.78572
"Str",4.588
"Str",3.78761
"Str",1.10366
"Str",3.24067
"Str",2.18834
"Str",5.10448
"Str",5.44001
"Str",4.92427
"Str",2.56369
"Str",4.61144
"Str",4.37624
"Str",2.25309
"Str",6.41313
"Str",5.98673
"Str",5.0626
"Str",8.56208
"Str",8.0271
"Str",0.14818
"Str",4.70369
"Str",8.8706
"Str",2.92284
"Str",5.54855
"Str",7.45721
"Str",6.19764
"Str",7.77125
"Str",1.08231
"Str",2.60448
"Str",7.26769
"Str",2.56347
"Str",6.9716
"Str",4.51187
"Str",5.94103
"Str",6.32944
"Str",0.7308
"Str",1.73579
"Str",4.62902
"Str",9.01189
"Str",1.47658
"Str",0.01753
"Str",4.34968
"Str",1.83517
"Str",2.95987
"Str",1.88462
"Str",1.7786
"Str",6.08724
"Str",3.29237
"Str",4.24556
"Str",0.70356
"Str",7.07003
"Str",3.6664
"Str",0.7764
"Str",1.92932
"Str",6.68922
"Str",2.26115
"Str",7.61774
"Str",1.59649
"Str",5.50715
"Str",0.19024
"Str",4.17056
"Str",3.62796
"Str",5.58162
"Str",4.04031
"Str",2.35792
"Str",6.07892
"Str",1.63985
"Str",13.58925
"Str",8.08278
"Str",3.59787
"Str",5.49583
"Str",6.53901
"Str",2.92813
"Str",9.58181
"Str",2.76796
"Str",8.95666
"Str",3.84737
"Str",0.92267
"Str",1.03303
"Str",3.29164
"Str",12.75281
"Str",9.18788
"Str",11.87433
"Str",6.61448
"Str",6.61753
"Str",14.33006
"Str",5.57827
"Str",10.24716
"Str",2.9297
"Str",0.40802
"Str",0.6454
"Str",5.01773
"Str",7.82642
"Str",2.66151
"Str",7.78528
"Str",11.2662
"Str",7.56531
"Str",4.61237
"Str",8.10307
