"mod","weight"
"Tho",1.82898
"Tho",5.28748
"Tho",4.76693
"Tho",5.4227
"Tho",6.84996
"Tho",2.03638
"Tho",1.85808
"Tho",3.36708
"Tho",7.24353
"Tho",3.87591
"Tho",3.9208
"Tho",0.83107
"Tho",0.825
"Tho",2.90523
"Tho",5.52592
"Tho",4.4081
"Tho",5.14733
"Tho",0.20379
"Tho",0.62391
"Tho",2.76408
"Tho",5.30899
"Tho",7.91471
"Tho",3.56236
"Tho",0.31427
"Tho",0.29712
"Tho",2.95511
"Tho",6.23541
"Tho",10.73044
"Tho",4.1361
"Tho",4.52948
"Tho",9.92333
"Tho",5.72379
"Tho",12.21557
"Tho",3.79618
"Tho",4.91059
"Tho",4.88006
"Tho",8.45643
"Tho",1.96226
"Tho",5.16
"Tho",3.14642
"Tho",1.47068
"Tho",7.04161
"Tho",2.33627
"Tho",1.90784
"Tho",5.55668
"Tho",5.90113
"Tho",1.89312
"Tho",4.17188
"Tho",1.5841
"Tho",2.88889
"Tho",6.48122
"Tho",4.09474
"Tho",3.60391
"Tho",5.33855
"Tho",6.86489
"Tho",2.77563
"Tho",4.97892
"Tho",2.76436
"Tho",6.41192
"Tho",4.1855
"Tho",2.75968
"Tho",6.83569
"Tho",0.5839
"Tho",2.21617
"Tho",4.8188
"Tho",3.50962
"Tho",2.33187
"Tho",7.30058
"Tho",0.84458
"Tho",2.57958
"Tho",4.91339
"Tho",5.48205
"Tho",3.9983
"Tho",4.93731
"Tho",0.36592
"Tho",0.33681
"Tho",4.22061
"Tho",4.74537
"Tho",5.20905
"Tho",3.6163
"Tho",0.37958
"Tho",3.12844
"Tho",4.44583
"Tho",1.92488
"Tho",1.08217
"Tho",0.82441
"Tho",3.13926
"Tho",4.4395
"Tho",1.6439
"Tho",8.10085
"Tho",6.85767
"Tho",6.87829
"Tho",1.26336
"Tho",4.08469
"Tho",4.95105
"Tho",6.8609
"Tho",3.16038
"Tho",1.17138
"Tho",0.77502
"Tho",4.90513
"Tho",7.02331
"Tho",5.3251
"Tho",3.05362
"Tho",0.74344
"Tho",0.71124
"Tho",4.05648
"Tho",8.02455
"Tho",4.39059
"Tho",1.43888
"Tho",4.53351
"Tho",1.25492
"Tho",1.38937
"Tho",3.06683
"Tho",1.1948
"Tho",9.52763
"Tho",2.74251
"Tho",4.39483
"Tho",1.91052
"Tho",4.11416
"Tho",6.84873
"Tho",1.64511
"Tho",6.59512
"Tho",8.0577
"Tho",2.21134
"Tho",0.78757
"Tho",4.19084
"Tho",4.03124
"Tho",1.25236
"Tho",1.03222
"Tho",1.86067
"Tho",9.16282
"Tho",2.99056
"Tho",6.27942
"Tho",8.89891
"Tho",2.38791
"Tho",9.35102
"Tho",9.49306
"Tho",2.0884
"Tho",2.40674
"Tho",2.36423
"Tho",0.09477
"Tho",7.32751
"Tho",5.50136
"Tho",8.6182
"Tho",8.20971
"Tho",3.21642
"Tho",10.22026
"Tho",8.16176
"Tho",0.74417
"Tho",1.06519
"Tho",7.03522
"Tho",5.15025
"Tho",3.84245
"Tho",7.3808
"Tho",2.90852
"Tho",8.6436
"Tho",7.48152
"Tho",1.42981
"Tho",1.28268
"Tho",1.25498
"Tho",2.07148
"Tho",7.50674
"Tho",4.67834
"Tho",2.3462
"Tho",4.73096
"Tho",1.69662
"Tho",8.89964
"Tho",7.17508
"Tho",2.7206
"Tho",2.52228
"Tho",2.54314
"Tho",1.02836
"Tho",8.02059
"Tho",5.58394
"Tho",4.08863
"Tho",8.29251
"Tho",7.54664
"Tho",9.10804
"Tho",8.99396
"Tho",0.12662
"Tho",1.59927
"Tho",6.49685
"Tho",4.41827
"Tho",2.62505
"Tho",4.97942
"Tho",7.99854
"Tho",1.84032
"Tho",6.43664
"Tho",2.25867
"Tho",1.83907
"Tho",1.87438
"Tho",0.65938
"Tho",2.34114
"Tho",8.95945
"Tho",5.06279
"Tho",2.36619
"Tho",4.8648
"Tho",7.27874
"Tho",2.05122
"Tho",7.26524
"Tho",2.12328
"Tho",0.29069
"Tho",3.5504
"Tho",3.39504
"Tho",0.68556
"Tho",0.54606
"Tho",2.37808
"Tho",1.50297
"Tho",0.33285
"Tho",3.1152
"Tho",1.03594
"Tho",6.32657
"Tho",5.69477
"Tho",7.98328
"Tho",2.65385
"Tho",4.12781
"Tho",7.79893
"Tho",2.66495
"Tho",3.05256
"Tho",1.9251
"Tho",0.09808
"Tho",0.60609
"Tho",0.14872
"Tho",1.95147
"Tho",3.95892
"Tho",5.65584
"Tho",4.07309
"Tho",3.94805
"Tho",6.29417
"Tho",9.90386
"Tho",4.67754
"Tho",4.44049
"Tho",8.55671
"Tho",3.64611
"Tho",2.29174
"Tho",0.91633
"Tho",0.00178
"Tho",1.18169
"Tho",3.08876
"Tho",5.54997
"Tho",4.03757
"Tho",4.17716
"Tho",7.39826
"Tho",9.42389
"Tho",5.73349
"Tho",6.06809
"Tho",8.13514
"Tho",3.2745
"Tho",2.84763
"Tho",1.77841
"Tho",0.19755
"Tho",0.65116
"Tho",0.32252
"Tho",1.99759
"Tho",3.78973
"Tho",5.54363
"Tho",4.10182
"Tho",4.07023
"Tho",8.09149
"Tho",6.55033
"Tho",4.92416
"Tho",4.73903
"Tho",8.35553
"Tho",3.66727
"Tho",1.01984
"Tho",0.17135
"Tho",0.61053
"Tho",0.83569
"Tho",2.58718
"Tho",4.05081
"Tho",5.5708
"Tho",5.69623
"Tho",1.92437
"Tho",5.43519
"Tho",5.66793
"Tho",7.00333
"Tho",4.20284
"Tho",5.50212
"Tho",1.88201
"Tho",2.01718
"Tho",0.34628
"Tho",0.32886
"Tho",2.46272
"Tho",5.46346
"Tho",3.77329
"Tho",4.28008
"Tho",7.37818
"Tho",8.57787
"Tho",9.63793
"Tho",6.00986
"Tho",8.31577
"Tho",3.11978
"Tho",3.1018
"Tho",1.9503
"Tho",0.25539
"Tho",1.33781
"Tho",3.22579
"Tho",5.09683
"Tho",3.52916
"Tho",4.58283
"Tho",8.05734
"Tho",6.51716
"Tho",9.63019
"Tho",4.4588
"Tho",4.71269
"Tho",3.87367
"Tho",3.55255
"Tho",1.30675
"Tho",2.80998
"Tho",6.39163
"Tho",3.49417
"Tho",5.11499
"Tho",11.21432
"Tho",8.56832
"Tho",13.8058
"Tho",4.98157
"Tho",5.77495
"Tho",12.65262
"Tho",1.07284
"Tho",4.63354
"Tho",10.02769
"Tho",1.49095
"Tho",10.10842
"Tho",6.31371
"Tho",7.41173
"Tho",12.30684
"Tho",2.46852
"Tho",7.10706
"Tho",3.58255
"Tho",8.77796
"Tho",3.49909
"Tho",10.7654
"Tho",8.51312
"Tho",3.41636
"Tho",2.99311
"Tho",4.2041
"Tho",3.31257
"Tho",3.92545
"Tho",2.29021
"Tho",0.81981
"Tho",0.70526
"Tho",7.07156
"Tho",4.70913
"Tho",3.01225
"Tho",2.47757
"Tho",3.26168
"Tho",0.55355
"Tho",0.98916
"Tho",4.55722
"Tho",4.18375
"Tho",0.77522
"Tho",1.32445
"Tho",7.41878
"Tho",2.0409
"Tho",3.34474
"Tho",6.3168
"Tho",2.73153
"Tho",6.48628
"Tho",5.11491
"Tho",1.76537
"Tho",2.5579
"Tho",3.28162
"Tho",3.78749
"Tho",2.29143
"Tho",3.72793
"Tho",1.74692
"Tho",1.62331
"Tho",5.06708
"Tho",4.22937
"Tho",1.6686
"Tho",9.58268
"Tho",0.60435
"Tho",1.64917
"Tho",1.58792
"Tho",6.5222
"Tho",5.25347
"Tho",1.95537
"Tho",11.42201
"Tho",0.93078
"Tho",1.0555
"Tho",5.6172
"Tho",5.42069
"Tho",2.40877
"Tho",10.85446
"Tho",5.04268
"Tho",4.59096
"Tho",5.48101
"Tho",10.236
"Tho",3.18515
"Tho",2.38911
"Tho",5.02288
"Tho",4.65128
"Tho",4.2838
"Tho",1.77536
"Tho",0.34062
"Tho",2.92289
"Tho",5.02084
"Tho",2.40109
"Tho",2.72064
"Tho",2.6107
"Tho",0.84289
"Tho",8.73189
"Tho",5.81265
"Tho",2.60109
"Tho",1.8924
"Tho",3.36572
"Tho",5.32782
"Tho",2.06467
"Tho",0.97876
"Tho",3.18184
"Tho",2.43388
"Tho",2.16789
"Tho",2.8077
"Tho",1.01812
"Tho",1.07856
"Tho",2.2274
"Tho",0.1638
"Tho",7.8548
"Tho",4.54317
"Tho",4.53108
"Tho",3.07724
"Tho",5.38072
"Tho",1.09765
"Tho",0.43001
"Tho",2.25088
"Tho",11.16219
"Tho",0.31856
"Tho",0.34254
"Tho",2.58908
"Tho",3.12534
"Tho",6.58004
"Tho",2.96145
"Tho",7.34565
"Tho",4.00299
"Tho",8.35813
"Tho",3.57609
"Tho",7.25097
"Tho",0.16201
"Tho",3.0454
"Tho",3.02021
"Tho",3.54848
"Tho",5.17207
"Tho",2.10798
"Tho",2.39729
"Tho",2.26015
"Tho",6.20643
"Tho",4.33538
"Tho",1.17309
"Tho",3.81
"Tho",2.93632
"Tho",5.7962
"Tho",2.77783
"Tho",0.7204
"Tho",1.17521
"Tho",1.52369
"Tho",1.67881
"Tho",1.39472
"Tho",8.70905
"Tho",7.95018
"Tho",0.79896
"Tho",11.10852
"Tho",9.3763
"Tho",2.89422
"Tho",1.72797
"Tho",9.31215
"Tho",3.50821
"Tho",2.76535
"Tho",7.12745
"Tho",2.69351
"Tho",3.55614
"Tho",6.51013
"Tho",4.60184
"Tho",2.90577
"Tho",2.0639
"Tho",4.74424
"Tho",1.10462
"Tho",5.2288
"Tho",0.29979
"Tho",0.9175
"Tho",4.50478
"Tho",1.94401
"Tho",3.95769
"Tho",3.2868
"Tho",0.29665
"Tho",0.4533
"Tho",1.87401
"Tho",4.54219
"Tho",1.1698
"Tho",0.58408
"Tho",6.16008
"Tho",7.71677
"Tho",4.24723
"Tho",8.00383
"Tho",4.36439
"Tho",6.56547
"Tho",4.8226
"Tho",6.61078
"Tho",2.20665
"Tho",2.24237
"Tho",6.57886
"Tho",8.21119
"Tho",6.31383
"Tho",1.95004
"Tho",7.13905
"Tho",9.50562
"Tho",5.33208
"Tho",2.64892
"Tho",1.18443
"Tho",6.32321
"Tho",11.67252
"Tho",6.0583
"Tho",9.74477
"Tho",5.76481
"Tho",3.07385
"Tho",2.8518
"Tho",7.08015
"Tho",8.19323
"Tho",2.38348
"Tho",8.38062
"Tho",7.2901
"Tho",2.28588
"Tho",5.46411
"Tho",8.5657
"Tho",3.80385
"Tho",2.58598
"Tho",9.0866
"Tho",10.00974
"Tho",3.04247
"Tho",0.26626
"Tho",1.94406
"Tho",6.55519
"Tho",2.90426
"Tho",0.37755
"Tho",0.31002
"Tho",2.54186
"Tho",7.78047
"Tho",3.14494
"Tho",0.6508
"Tho",2.72559
"Tho",12.16078
"Tho",11.09475
"Tho",6.66849
"Tho",2.53354
"Tho",3.32409
"Tho",8.13233
"Tho",3.22938
"Tho",6.40071
"Tho",4.48666
"Tho",2.65052
"Tho",0.50119
"Tho",3.57037
"Tho",2.58994
"Tho",4.0616
"Tho",7.14076
"Tho",2.55548
"Tho",5.23134
"Tho",4.68591
"Tho",0.48806
"Tho",3.58038
"Tho",1.59869
"Tho",2.59838
"Tho",4.9611
"Tho",2.7537
"Tho",11.55146
"Tho",1.04155
"Tho",5.43126
"Tho",8.57199
"Tho",0.685
"Tho",6.60755
"Tho",3.21042
"Tho",0.16049
"Tho",1.87358
"Tho",1.60265
"Tho",3.65745
"Tho",1.29452
"Tho",4.398
"Tho",0.66793
"Tho",2.616
"Tho",2.93872
"Tho",1.04903
"Tho",2.94777
"Tho",1.39376
"Tho",2.41465
"Tho",3.96003
"Tho",3.34427
"Tho",2.70849
"Tho",1.82589
"Tho",4.33267
"Tho",6.86531
"Tho",1.17458
"Tho",5.55706
"Tho",3.10042
"Tho",2.48037
"Tho",3.66594
"Tho",0.78001
"Tho",1.06406
"Tho",4.72317
"Tho",3.74818
"Tho",1.48171
"Tho",3.57511
"Tho",5.45743
"Tho",2.95792
"Tho",3.03062
"Tho",8.15038
"Tho",2.72573
"Tho",5.50279
"Tho",0.27769
"Tho",3.95322
"Tho",1.7329
"Tho",4.00908
"Tho",9.34496
"Tho",6.35977
"Tho",0.60837
"Tho",7.34391
"Tho",3.10862
"Tho",11.25874
"Tho",6.60497
"Tho",2.87244
"Tho",8.27766
"Tho",1.9698
"Tho",3.06065
"Tho",5.05805
"Tho",4.78246
"Tho",5.52271
"Tho",1.96418
"Tho",2.63081
"Tho",7.41103
"Tho",5.31293
"Tho",5.65269
"Tho",0.16997
"Tho",0.36971
"Tho",0.1342
"Tho",0.81715
"Tho",5.00471
"Tho",3.7946
"Tho",2.66933
"Tho",2.61187
"Tho",3.79674
"Tho",9.31819
"Tho",6.50937
"Tho",4.30382
"Tho",4.40547
"Tho",1.21762
"Tho",2.37518
"Tho",2.26827
"Tho",1.65416
"Tho",6.27493
"Tho",0.52354
"Tho",2.67368
"Tho",1.39313
"Tho",7.25186
"Tho",4.07311
"Tho",1.1655
"Tho",0.85397
"Tho",2.78197
"Tho",5.05793
"Tho",0.63566
"Tho",6.56347
"Tho",8.54355
"Tho",5.03205
"Tho",0.7491
"Tho",1.88996
"Tho",1.82085
"Tho",1.72796
"Tho",5.28951
"Tho",2.00032
"Tho",7.55215
"Tho",1.88851
"Tho",5.02538
"Tho",0.27799
"Tho",1.65614
"Tho",1.73622
"Tho",1.60339
"Tho",5.79162
"Tho",1.72081
"Tho",8.32449
"Tho",2.1829
"Tho",9.86231
"Tho",6.13613
"Tho",2.26534
"Tho",5.4449
"Tho",7.22907
"Tho",2.62307
"Tho",0.96357
"Tho",1.20013
"Tho",0.3072
"Tho",5.60387
"Tho",2.61619
"Tho",2.31286
"Tho",1.49094
"Tho",2.37303
"Tho",4.84757
"Tho",4.8774
"Tho",3.89342
"Tho",2.1933
"Tho",0.97929
"Tho",0.65787
"Tho",2.82607
"Tho",0.26065
"Tho",1.84447
"Tho",5.40717
"Tho",11.65342
"Tho",3.91189
"Tho",1.17554
"Tho",1.71193
"Tho",2.53757
"Tho",5.26592
"Tho",10.24759
"Tho",4.30935
"Tho",0.32274
"Tho",0.59688
"Tho",0.05919
"Tho",10.75541
"Tho",2.08072
"Tho",4.18083
"Tho",2.4356
"Tho",4.76038
"Tho",0.41648
"Tho",2.43507
"Tho",1.35412
"Tho",2.31627
"Tho",1.43254
"Tho",2.75216
"Tho",0.22669
"Tho",0.98095
"Tho",0.36144
"Tho",3.98602
"Tho",7.38297
"Tho",5.16578
"Tho",0.8447
"Tho",0.01126
"Tho",2.53878
"Tho",1.34641
"Tho",0.88989
"Tho",8.90713
"Tho",7.927
"Tho",4.21605
"Tho",1.9352
"Tho",0.73428
"Tho",2.08804
"Tho",0.93378
"Tho",0.35213
"Tho",1.27172
"Tho",0.41202
"Tho",9.19452
"Tho",4.41783
"Tho",4.88499
"Tho",1.15718
"Tho",0.09558
"Tho",2.16286
"Tho",1.00079
"Tho",11.96893
"Tho",4.37147
"Tho",9.08836
"Tho",2.48513
"Tho",0.92471
"Tho",5.28673
"Tho",12.20394
"Tho",2.28843
"Tho",11.94467
"Tho",2.25839
"Tho",5.10648
"Tho",2.76488
"Tho",2.22498
"Tho",3.67894
"Tho",0.34272
"Tho",2.63971
"Tho",5.70016
"Tho",7.19877
"Tho",5.44122
"Tho",7.00655
"Tho",3.95263
"Tho",2.76026
"Tho",5.01978
"Tho",10.35259
"Tho",7.6611
"Tho",10.06491
"Tho",8.72288
"Tho",11.19537
"Tho",2.73345
"Tho",2.22916
"Tho",3.27357
"Tho",7.45323
"Tho",2.5542
"Tho",8.8559
"Tho",5.5567
"Tho",7.82872
"Tho",2.61161
"Tho",2.31003
"Tho",3.06635
"Tho",6.4198
"Tho",2.28865
"Tho",6.04002
"Tho",4.89704
"Tho",7.14547
"Tho",3.42887
"Tho",2.81789
"Tho",4.31673
"Tho",7.81682
"Tho",3.19522
"Tho",6.10511
"Tho",7.88869
"Tho",8.57419
"Tho",3.48641
"Tho",3.27561
"Tho",4.07457
"Tho",0.5156
"Tho",6.14554
"Tho",2.50381
"Tho",5.25158
"Tho",7.02787
"Tho",5.23499
"Tho",7.14916
"Tho",7.59975
"Tho",2.62015
"Tho",5.49534
"Tho",6.25664
"Tho",3.4658
"Tho",5.88422
"Tho",6.3022
"Tho",2.02352
"Tho",3.90311
"Tho",6.71661
"Tho",3.89317
"Tho",3.93646
"Tho",6.15529
"Tho",5.0348
"Tho",6.515
"Tho",1.44089
"Tho",4.79504
"Tho",3.96809
"Tho",3.39077
"Tho",2.52305
"Tho",10.4189
"Tho",4.71946
"Tho",0.91418
"Tho",3.93958
"Tho",11.69469
"Tho",0.12236
"Tho",10.80287
"Tho",8.99712
"Tho",2.16626
"Tho",2.49464
"Tho",0.68799
"Tho",7.74098
"Tho",2.5777
"Tho",3.34046
"Tho",5.90732
"Tho",4.93127
"Tho",2.85416
"Tho",2.93201
"Tho",4.67677
"Tho",5.85942
"Tho",10.18443
"Tho",3.32609
"Tho",4.88683
"Tho",4.76417
"Tho",6.56422
"Tho",2.08686
"Tho",6.87605
"Tho",3.80198
"Tho",4.725
"Tho",1.38365
"Tho",3.10297
"Tho",1.51503
"Tho",2.52707
"Tho",0.28603
"Tho",2.38803
"Tho",0.60621
"Tho",3.00749
"Tho",2.0485
"Tho",1.17071
"Tho",5.68318
"Tho",3.4163
"Tho",1.41314
"Tho",2.41265
"Tho",2.41917
"Tho",2.04004
"Tho",0.91272
"Tho",10.40081
"Tho",3.35332
"Tho",2.56134
"Tho",1.65702
"Tho",11.86439
"Tho",6.3634
"Tho",0.19521
"Tho",1.66206
"Tho",1.09693
"Tho",7.12659
"Tho",3.54744
"Tho",1.35038
"Tho",1.11638
"Tho",1.60306
"Tho",8.0882
"Tho",2.24112
"Tho",11.24632
"Tho",0.90076
"Tho",8.25891
"Tho",1.56269
"Tho",6.98274
"Tho",0.79808
"Tho",0.75036
"Tho",5.59148
"Tho",4.05714
"Tho",1.60527
"Tho",2.47314
"Tho",1.50322
"Tho",7.99028
"Tho",1.28691
"Tho",7.98872
"Tho",2.68121
"Tho",3.13127
"Tho",10.25974
"Tho",5.74866
"Tho",2.70635
"Tho",3.56021
"Tho",3.0275
"Tho",7.10794
"Tho",1.29543
"Tho",3.99614
"Tho",3.48595
"Tho",2.82352
"Tho",1.60095
"Tho",3.26256
"Tho",2.73505
"Tho",3.00611
"Tho",8.53344
"Tho",1.2511
"Tho",2.38275
"Tho",1.64512
"Tho",11.79674
"Tho",3.22795
"Tho",10.91952
"Tho",0.12178
"Tho",2.94334
"Tho",0.16352
"Tho",12.01358
"Tho",2.99087
"Tho",10.94812
"Tho",0.95159
"Tho",2.71155
"Tho",1.59711
"Tho",7.51707
"Tho",2.23014
"Tho",2.41322
"Tho",0.76114
"Tho",1.72916
"Tho",1.3546
"Tho",0.9074
"Tho",2.1734
"Tho",4.13866
"Tho",2.96923
"Tho",1.25686
"Tho",2.74086
"Tho",4.14439
"Tho",8.50569
"Tho",6.93339
"Tho",2.19239
"Tho",4.62931
"Tho",0.19736
"Tho",2.23346
"Tho",1.40098
"Tho",4.75425
"Tho",1.14375
"Tho",4.41757
"Tho",0.99097
"Tho",0.24697
"Tho",0.95391
"Tho",2.742
"Tho",4.32386
"Tho",3.44783
"Tho",8.6601
"Tho",3.19676
"Tho",2.34933
"Tho",2.283
"Tho",5.58663
"Tho",5.15017
"Tho",4.54554
"Tho",7.89939
"Tho",3.63833
"Tho",2.2978
"Tho",1.93636
"Tho",5.0304
"Tho",5.97906
"Tho",6.61792
"Tho",9.23293
"Tho",4.2408
"Tho",1.02317
"Tho",3.85428
"Tho",0.97719
"Tho",0.30929
"Tho",1.47779
"Tho",3.77364
"Tho",5.86407
"Tho",4.49075
"Tho",3.60519
"Tho",1.08813
"Tho",5.67684
"Tho",4.15576
"Tho",7.03144
"Tho",3.90211
"Tho",9.45615
"Tho",7.16847
"Tho",0.31277
"Tho",0.60197
"Tho",3.67422
"Tho",3.99282
"Tho",2.48256
"Tho",1.65924
"Tho",2.56983
"Tho",0.23337
"Tho",7.26264
"Tho",5.58087
"Tho",3.00248
"Tho",5.4494
"Tho",7.03129
"Tho",6.08406
"Tho",1.16659
"Tho",2.69144
"Tho",3.73748
"Tho",5.44235
"Tho",2.51541
"Tho",0.24108
"Tho",2.74877
"Tho",1.90149
"Tho",6.41956
"Tho",3.3605
"Tho",6.99331
"Tho",4.45706
"Tho",4.67457
"Tho",1.15847
"Tho",1.09059
"Tho",3.15573
"Tho",2.28905
"Tho",3.43147
"Tho",3.4279
"Tho",4.23928
"Tho",3.32471
"Tho",5.07215
"Tho",3.69147
"Tho",4.55378
"Tho",1.65989
"Tho",6.86882
"Tho",1.81228
"Tho",10.15995
"Tho",5.66143
"Tho",9.68553
"Tho",4.10355
"Tho",3.09155
"Tho",6.18854
"Tho",5.38729
"Tho",8.63803
"Tho",3.30164
"Tho",9.42762
"Tho",5.17389
"Tho",7.05126
"Tho",9.85918
"Tho",0.01413
"Tho",4.97009
"Tho",5.06737
"Tho",1.38927
"Tho",4.24781
"Tho",7.00542
"Tho",4.37001
"Tho",6.96064
"Tho",2.98758
"Tho",6.7027
"Tho",8.93591
"Tho",4.90304
"Tho",7.31946
"Tho",2.73955
"Tho",7.24943
"Tho",5.86036
"Tho",2.14995
"Tho",9.6378
"Tho",9.10884
"Tho",1.35675
"Tho",2.83692
"Tho",2.43079
"Tho",6.05061
"Tho",8.51844
"Tho",1.65735
"Tho",2.98957
"Tho",1.07838
"Tho",4.78564
"Tho",7.1288
"Tho",2.328
"Tho",3.35121
"Tho",3.95608
"Tho",7.69766
"Tho",12.92025
"Tho",3.81898
"Tho",5.63385
"Tho",9.45684
"Tho",12.66725
"Tho",2.601
"Tho",5.90621
"Tho",6.41624
"Tho",7.93413
"Tho",3.33059
"Tho",7.92283
"Tho",8.26343
"Tho",7.84501
"Tho",3.18292
"Tho",6.90483
"Tho",6.6292
"Tho",6.92012
"Tho",3.12797
"Tho",8.63056
"Tho",6.36153
"Tho",6.99488
"Tho",3.53705
"Tho",9.00181
"Tho",6.41304
"Tho",7.85597
"Tho",8.78844
"Tho",2.96489
"Tho",3.18723
"Tho",2.68019
"Tho",1.66921
"Tho",4.73542
"Tho",2.74347
"Tho",3.61443
"Tho",1.19982
"Tho",5.88901
"Tho",4.71197
"Tho",5.22068
"Tho",2.07149
"Tho",7.1497
"Tho",1.96938
"Tho",1.2797
"Tho",3.92589
"Tho",3.18497
"Tho",5.44745
"Tho",0.78439
"Tho",2.18916
"Tho",6.23727
"Tho",3.0901
"Tho",0.48205
"Tho",2.38247
"Tho",7.75588
"Tho",2.1817
"Tho",1.41199
"Tho",4.46397
"Tho",3.66074
"Tho",5.87444
"Tho",1.01867
"Tho",1.97535
"Tho",7.03396
"Tho",2.73331
"Tho",0.73696
"Tho",0.04409
"Tho",3.6638
"Tho",1.80374
"Tho",3.32797
"Tho",5.29894
"Tho",4.15623
"Tho",5.71313
"Tho",1.21167
"Tho",4.50592
"Tho",2.38084
"Tho",5.92901
"Tho",1.2684
"Tho",3.80136
"Tho",1.58909
"Tho",3.51257
"Tho",3.54315
"Tho",4.60929
"Tho",0.22315
"Tho",1.04546
"Tho",5.44413
"Tho",4.42564
"Tho",1.92105
"Tho",2.51434
"Tho",1.52134
"Tho",6.57871
"Tho",4.23106
"Tho",0.2127
"Tho",5.75028
"Tho",0.33558
"Tho",6.33154
"Tho",0.8444
"Tho",5.20611
"Tho",1.62819
"Tho",0.40128
"Tho",4.60004
"Tho",3.64304
"Tho",1.88541
"Tho",4.61291
"Tho",1.8051
"Tho",3.15681
"Tho",4.21364
"Tho",3.32509
"Tho",4.96717
"Tho",11.82562
"Tho",1.80082
"Tho",1.72743
"Tho",1.60225
"Tho",5.73467
"Tho",3.15757
"Tho",1.23798
"Tho",2.61128
"Tho",4.4103
"Tho",4.71699
"Tho",4.19692
"Tho",6.98262
"Tho",10.79281
"Tho",4.23645
"Tho",9.1513
"Tho",4.81615
"Tho",6.21479
"Tho",10.70445
"Tho",5.89918
"Tho",0.43094
"Tho",0.25891
"Tho",4.41773
"Tho",3.52254
"Tho",4.27415
"Tho",5.551
"Tho",4.63488
"Tho",10.2048
"Tho",6.53195
"Tho",0.25098
"Tho",0.55396
"Tho",3.5967
"Tho",3.11467
"Tho",0.12449
"Tho",0.16999
"Tho",3.83118
"Tho",0.60535
"Tho",2.64769
"Tho",0.04484
"Tho",6.44103
"Tho",3.10497
"Tho",8.18421
"Tho",7.05802
"Tho",1.045
"Tho",6.98447
"Tho",0.6454
"Tho",4.72159
"Tho",1.84363
"Tho",0.63565
"Tho",2.59811
"Tho",4.00563
"Tho",5.43548
"Tho",2.9167
"Tho",0.35884
"Tho",3.81562
"Tho",6.82136
"Tho",12.51671
"Tho",3.63224
"Tho",1.10102
"Tho",6.41004
"Tho",7.42149
"Tho",5.84643
"Tho",3.01902
"Tho",0.67583
"Tho",1.58042
"Tho",5.83401
"Tho",5.37464
"Tho",1.59642
"Tho",5.6561
"Tho",5.44458
"Tho",0.29212
"Tho",1.7482
"Tho",4.83596
"Tho",1.33746
"Tho",1.4744
"Tho",2.79758
"Tho",2.92313
"Tho",2.12158
"Tho",4.48367
"Tho",7.35304
"Tho",7.70924
"Tho",7.26205
"Tho",7.83314
"Tho",12.49583
"Tho",1.43616
"Tho",2.93119
"Tho",2.84619
"Tho",6.85803
"Tho",7.01124
"Tho",5.984
"Tho",8.11858
"Tho",1.4548
"Tho",2.3792
"Tho",2.26463
"Tho",5.20462
"Tho",7.69057
"Tho",4.16656
"Tho",7.51014
"Tho",1.10793
"Tho",2.04297
"Tho",2.05879
"Tho",5.13511
"Tho",7.42205
"Tho",3.99635
"Tho",6.75535
"Tho",1.6266
"Tho",0.54933
"Tho",3.34049
"Tho",2.18247
"Tho",4.30733
"Tho",3.95188
"Tho",3.92757
"Tho",6.83277
"Tho",2.88603
"Tho",1.46528
"Tho",3.84798
"Tho",2.59468
"Tho",4.35513
"Tho",5.30859
"Tho",4.94783
"Tho",5.09216
"Tho",0.74667
"Tho",3.72546
"Tho",8.50444
"Tho",1.55513
"Tho",9.38563
"Tho",9.49821
"Tho",0.92749
"Tho",8.89881
"Tho",3.94497
"Tho",4.11294
"Tho",6.59665
"Tho",4.85729
"Tho",0.10961
"Tho",0.92445
"Tho",3.3546
"Tho",2.09138
"Tho",2.16067
"Tho",7.91311
"Tho",2.26626
"Tho",2.2533
"Tho",6.51898
"Tho",1.78895
"Tho",0.75751
"Tho",5.76789
"Tho",0.13292
"Tho",1.40115
"Tho",5.39143
"Tho",1.95121
"Tho",0.79972
"Tho",2.5947
"Tho",5.74447
"Tho",4.35892
"Tho",3.12463
"Tho",3.47108
"Tho",10.90477
"Tho",3.60822
"Tho",3.4846
"Tho",13.69542
"Tho",6.32167
"Tho",4.30841
"Tho",14.61801
"Tho",5.86596
"Tho",4.13965
"Tho",0.21577
"Tho",0.75337
"Tho",3.03168
"Tho",7.73181
"Tho",3.91788
"Tho",0.22129
"Tho",11.13703
"Tho",10.76497
"Tho",3.26161
"Tho",7.66411
"Tho",2.90474
"Tho",2.91195
"Tho",1.22926
"Tho",0.64253
"Tho",12.41928
"Tho",2.81443
"Tho",9.3121
"Tho",2.23254
"Tho",5.63897
"Tho",7.07182
"Tho",0.2438
"Tho",0.2109
"Tho",1.33423
"Tho",2.94838
"Tho",4.80751
"Tho",3.90385
"Tho",7.10673
"Tho",2.40522
"Tho",5.00069
"Tho",1.986
"Tho",10.32106
"Tho",12.11125
"Tho",0.26094
"Tho",0.79705
"Tho",5.10755
"Tho",3.93427
"Tho",0.20889
"Tho",6.22803
"Tho",3.82336
"Tho",2.51322
"Tho",4.57346
"Tho",3.64491
"Tho",0.81675
"Tho",1.90801
